hand,avg_reward,win_rate
500,-0.7,0.002
1000,-0.663,0.004
1500,-0.698,0.016
2000,-0.731,0.006
2500,-0.635,0.018
3000,-0.652,0.012
3500,-0.693,0.018
4000,-0.701,0.016
4500,-0.645,0.022
5000,-0.621,0.032
5500,-0.69,0.024
6000,-0.469,0.036
6500,-0.572,0.042
7000,-0.674,0.028
7500,-0.627,0.048
8000,-0.499,0.05
8500,-0.422,0.076
9000,-0.297,0.084
9500,-0.583,0.08
10000,-0.324,0.078
10500,-0.252,0.094
11000,-0.532,0.08
11500,-0.291,0.088
12000,-0.339,0.106
12500,-0.418,0.086
13000,-0.51,0.09
13500,-0.437,0.09
14000,-0.329,0.086
14500,-0.218,0.16
15000,-0.197,0.134
15500,-0.377,0.122
16000,-0.298,0.136
16500,-0.325,0.116
17000,-0.067,0.166
17500,-0.318,0.13
18000,-0.283,0.15
18500,-0.254,0.168
19000,-0.203,0.146
19500,-0.089,0.158
20000,-0.056,0.168
20500,0.098,0.186
21000,-0.064,0.194
21500,-0.199,0.168
22000,0.139,0.208
22500,0.0,0.18
23000,0.003,0.192
23500,0.132,0.206
24000,0.115,0.196
24500,0.121,0.226
25000,-0.095,0.198
25500,0.101,0.232
26000,-0.017,0.23
26500,0.153,0.23
27000,0.113,0.22
27500,0.185,0.23
28000,0.298,0.248
28500,0.247,0.234
29000,0.24,0.254
29500,0.1,0.228
30000,-0.039,0.186
30500,0.094,0.248
31000,0.2,0.232
31500,0.093,0.238
32000,0.113,0.26
32500,0.055,0.218
33000,0.1,0.266
33500,0.233,0.258
34000,0.089,0.246
34500,0.213,0.244
35000,0.155,0.27
35500,0.298,0.288
36000,0.11,0.232
36500,0.145,0.25
37000,0.258,0.274
37500,0.444,0.272
38000,0.225,0.246
38500,0.384,0.276
39000,0.318,0.244
39500,0.398,0.28
40000,0.298,0.272
40500,0.282,0.286
41000,0.222,0.262
41500,0.261,0.288
42000,0.382,0.284
42500,0.305,0.268
43000,0.28,0.248
43500,0.108,0.246
44000,0.261,0.266
44500,0.135,0.262
45000,0.287,0.262
45500,0.215,0.278
46000,0.204,0.258
46500,0.492,0.28
47000,0.354,0.284
47500,0.472,0.318
48000,0.266,0.272
48500,0.366,0.3
49000,0.38,0.29
49500,0.172,0.276
50000,0.307,0.284
50500,0.592,0.32
51000,0.366,0.288
51500,0.285,0.264
52000,0.432,0.29
52500,0.04,0.24
53000,0.338,0.292
53500,0.159,0.274
54000,0.144,0.25
54500,0.389,0.274
55000,0.126,0.258
55500,0.336,0.29
56000,0.301,0.272
56500,0.181,0.268
57000,0.092,0.258
57500,0.358,0.274
58000,0.316,0.28
58500,0.385,0.276
59000,0.37,0.278
59500,0.044,0.256
60000,0.418,0.302
60500,0.352,0.288
61000,0.214,0.256
61500,0.362,0.276
62000,0.304,0.29
62500,0.498,0.314
63000,0.446,0.306
63500,0.301,0.278
64000,0.35,0.29
64500,0.256,0.258
65000,0.264,0.28
65500,0.385,0.298
66000,0.498,0.292
66500,0.25,0.266
67000,0.41,0.276
67500,0.182,0.274
68000,0.37,0.284
68500,0.39,0.26
69000,0.21,0.246
69500,0.568,0.318
70000,0.272,0.284
70500,0.368,0.272
71000,0.42,0.284
71500,0.226,0.252
72000,0.342,0.306
72500,0.528,0.308
73000,0.498,0.326
73500,0.474,0.29
74000,0.192,0.274
74500,0.328,0.29
75000,0.198,0.266
75500,0.324,0.268
76000,0.358,0.28
76500,0.164,0.27
77000,0.112,0.26
77500,0.042,0.256
78000,0.286,0.268
78500,0.392,0.29
79000,0.348,0.278
79500,0.33,0.286
80000,0.342,0.278
80500,0.536,0.304
81000,0.318,0.298
81500,0.666,0.318
82000,0.552,0.296
82500,0.354,0.294
83000,0.24,0.276
83500,0.12,0.264
84000,0.198,0.25
84500,0.68,0.342
85000,0.212,0.284
85500,0.052,0.262
86000,0.152,0.262
86500,0.524,0.284
87000,0.387,0.292
87500,0.034,0.256
88000,0.082,0.25
88500,0.472,0.292
89000,0.416,0.272
89500,0.372,0.302
90000,0.368,0.29
90500,0.558,0.34
91000,0.404,0.292
91500,0.532,0.326
92000,0.442,0.322
92500,0.252,0.316
93000,0.522,0.322
93500,0.266,0.286
94000,0.424,0.29
94500,0.23,0.264
95000,0.182,0.28
95500,0.11,0.276
96000,0.198,0.274
96500,0.122,0.268
97000,0.258,0.262
97500,0.43,0.284
98000,0.326,0.258
98500,0.358,0.272
99000,0.262,0.278
99500,0.146,0.268
100000,0.116,0.268
100500,0.232,0.254
101000,0.272,0.258
101500,0.362,0.266
102000,0.538,0.312
102500,0.672,0.312
103000,0.414,0.302
103500,0.22,0.276
104000,0.572,0.318
104500,0.27,0.28
105000,0.348,0.234
105500,0.492,0.296
106000,0.242,0.274
106500,0.326,0.274
107000,0.608,0.328
107500,0.414,0.29
108000,0.34,0.288
108500,0.488,0.292
109000,0.066,0.262
109500,0.254,0.24
110000,0.324,0.292
110500,0.032,0.256
111000,0.49,0.322
111500,0.146,0.258
112000,0.298,0.268
112500,0.292,0.288
113000,0.198,0.284
113500,0.508,0.308
114000,0.306,0.258
114500,0.188,0.27
115000,0.35,0.29
115500,0.308,0.282
116000,0.704,0.338
116500,0.354,0.29
117000,0.426,0.304
117500,0.516,0.312
118000,0.388,0.288
118500,0.438,0.288
119000,0.426,0.302
119500,0.506,0.318
120000,0.18,0.252
120500,0.418,0.284
121000,0.31,0.272
121500,0.24,0.264
122000,0.314,0.284
122500,0.066,0.244
123000,0.184,0.282
123500,0.17,0.252
124000,0.178,0.27
124500,0.456,0.31
125000,0.228,0.26
125500,0.31,0.278
126000,0.244,0.264
126500,0.39,0.286
127000,0.336,0.286
127500,0.216,0.27
128000,0.296,0.276
128500,0.296,0.29
129000,0.404,0.294
129500,0.25,0.284
130000,0.156,0.266
130500,0.266,0.272
131000,0.394,0.288
131500,0.234,0.276
132000,0.306,0.272
132500,0.318,0.302
133000,0.362,0.288
133500,0.26,0.278
134000,0.434,0.29
134500,0.212,0.262
135000,0.372,0.27
135500,0.626,0.338
136000,0.048,0.242
136500,0.288,0.26
137000,0.182,0.264
137500,0.376,0.28
138000,0.554,0.31
138500,0.424,0.306
139000,0.006,0.238
139500,0.344,0.274
140000,0.266,0.262
140500,0.428,0.302
141000,0.538,0.316
141500,0.142,0.29
142000,0.21,0.254
142500,0.19,0.256
143000,0.134,0.264
143500,0.274,0.286
144000,0.462,0.296
144500,0.388,0.274
145000,0.3,0.308
145500,0.514,0.304
146000,0.178,0.258
146500,0.344,0.274
147000,0.308,0.284
147500,0.194,0.262
148000,0.526,0.316
148500,0.252,0.29
149000,0.454,0.306
149500,0.442,0.31
150000,0.562,0.316
150500,0.424,0.322
151000,0.346,0.28
151500,0.398,0.268
152000,0.466,0.304
152500,0.194,0.276
153000,0.15,0.27
153500,0.306,0.288
154000,0.378,0.284
154500,0.604,0.312
155000,0.118,0.25
155500,0.352,0.282
156000,0.388,0.296
156500,0.342,0.274
157000,0.11,0.246
157500,0.488,0.29
158000,0.462,0.326
158500,0.216,0.28
159000,0.368,0.278
159500,0.152,0.276
160000,0.288,0.28
160500,0.288,0.26
161000,0.362,0.276
161500,0.318,0.28
162000,0.346,0.306
162500,0.378,0.284
163000,0.212,0.292
163500,0.406,0.3
164000,0.25,0.27
164500,0.46,0.278
165000,0.198,0.274
165500,0.354,0.304
166000,0.282,0.25
166500,0.56,0.334
167000,0.462,0.316
167500,0.334,0.294
168000,0.214,0.26
168500,0.358,0.31
169000,0.282,0.266
169500,0.314,0.288
170000,0.566,0.316
170500,0.432,0.3
171000,0.244,0.26
171500,0.074,0.28
172000,0.15,0.244
172500,0.29,0.282
173000,0.31,0.298
173500,0.41,0.302
174000,0.134,0.27
174500,0.41,0.274
175000,0.362,0.296
175500,0.588,0.318
176000,0.314,0.302
176500,0.346,0.282
177000,0.29,0.306
177500,0.256,0.276
178000,0.208,0.284
178500,0.218,0.294
179000,0.336,0.264
179500,0.038,0.254
180000,0.334,0.268
180500,0.474,0.294
181000,0.174,0.266
181500,0.16,0.278
182000,0.762,0.316
182500,0.352,0.298
183000,0.568,0.302
183500,0.448,0.282
184000,0.446,0.282
184500,0.356,0.254
185000,0.176,0.266
185500,0.332,0.284
186000,0.262,0.284
186500,0.11,0.274
187000,0.412,0.332
187500,0.204,0.274
188000,0.218,0.274
188500,0.206,0.284
189000,0.074,0.272
189500,0.408,0.29
190000,0.314,0.29
190500,0.286,0.286
191000,0.64,0.336
191500,0.274,0.276
192000,0.382,0.296
192500,0.378,0.29
193000,0.296,0.286
193500,0.332,0.282
194000,0.22,0.292
194500,0.322,0.266
195000,0.45,0.314
195500,0.478,0.328
196000,0.094,0.226
196500,0.134,0.27
197000,0.478,0.304
197500,0.452,0.312
198000,0.27,0.29
198500,0.332,0.284
199000,0.416,0.29
199500,0.424,0.324
200000,0.236,0.296
200500,0.248,0.288
201000,0.018,0.252
201500,0.2,0.284
202000,0.396,0.304
202500,0.338,0.268
203000,0.484,0.294
203500,0.232,0.272
204000,0.234,0.262
204500,0.046,0.276
205000,0.274,0.254
205500,0.136,0.284
206000,0.086,0.27
206500,0.31,0.282
207000,0.474,0.3
207500,0.134,0.268
208000,0.158,0.27
208500,0.278,0.286
209000,0.476,0.312
209500,0.188,0.258
210000,0.146,0.266
210500,0.438,0.29
211000,0.372,0.29
211500,0.52,0.31
212000,0.134,0.262
212500,0.216,0.272
213000,0.378,0.3
213500,0.48,0.282
214000,0.034,0.246
214500,0.274,0.266
215000,0.348,0.288
215500,0.338,0.296
216000,0.474,0.298
216500,0.528,0.292
217000,0.422,0.288
217500,0.24,0.28
218000,0.442,0.308
218500,0.294,0.272
219000,0.338,0.298
219500,0.218,0.294
220000,0.11,0.258
220500,0.238,0.292
221000,0.096,0.256
221500,0.284,0.28
222000,0.398,0.316
222500,0.338,0.28
223000,0.28,0.264
223500,0.28,0.286
224000,0.442,0.296
224500,0.358,0.316
225000,0.092,0.248
225500,0.33,0.276
226000,0.216,0.26
226500,0.398,0.312
227000,0.52,0.328
227500,0.344,0.28
228000,0.328,0.262
228500,0.294,0.278
229000,0.096,0.236
229500,0.318,0.284
230000,0.326,0.276
230500,0.206,0.282
231000,0.276,0.27
231500,0.194,0.268
232000,0.52,0.304
232500,0.31,0.298
233000,0.404,0.314
233500,0.31,0.268
234000,0.344,0.268
234500,0.41,0.308
235000,0.44,0.318
235500,0.198,0.252
236000,0.348,0.274
236500,0.188,0.248
237000,0.162,0.252
237500,0.492,0.288
238000,0.446,0.306
238500,0.528,0.288
239000,0.556,0.312
239500,0.248,0.282
240000,0.316,0.284
240500,0.262,0.288
241000,0.104,0.246
241500,0.422,0.284
242000,0.392,0.31
242500,0.296,0.27
243000,0.232,0.288
243500,0.406,0.274
244000,0.262,0.268
244500,0.032,0.246
245000,0.13,0.242
245500,0.38,0.292
246000,0.424,0.306
246500,0.08,0.246
247000,0.08,0.256
247500,0.3,0.264
248000,0.318,0.266
248500,0.488,0.322
249000,0.34,0.278
249500,0.218,0.304
250000,0.548,0.316
250500,0.19,0.266
251000,0.108,0.248
251500,0.188,0.256
252000,0.418,0.306
252500,0.446,0.306
253000,0.526,0.316
253500,0.2,0.268
254000,0.494,0.29
254500,0.284,0.27
255000,0.444,0.3
255500,0.32,0.264
256000,0.178,0.266
256500,0.15,0.27
257000,0.354,0.306
257500,0.144,0.25
258000,0.16,0.26
258500,0.43,0.282
259000,0.212,0.27
259500,0.312,0.28
260000,0.43,0.276
260500,0.17,0.254
261000,0.328,0.272
261500,0.352,0.288
262000,0.068,0.26
262500,0.326,0.302
263000,0.318,0.286
263500,0.424,0.29
264000,0.348,0.276
264500,0.374,0.286
265000,0.754,0.34
265500,0.284,0.294
266000,0.57,0.282
266500,0.236,0.272
267000,0.26,0.28
267500,0.292,0.256
268000,0.376,0.282
268500,0.46,0.31
269000,0.29,0.284
269500,0.146,0.264
270000,0.43,0.3
270500,0.292,0.29
271000,0.454,0.308
271500,0.31,0.268
272000,0.41,0.29
272500,0.27,0.28
273000,0.262,0.28
273500,0.15,0.272
274000,0.462,0.308
274500,0.482,0.27
275000,0.366,0.294
275500,0.254,0.264
276000,0.464,0.286
276500,0.132,0.278
277000,0.498,0.278
277500,0.402,0.296
278000,0.262,0.254
278500,0.508,0.294
279000,0.436,0.288
279500,0.432,0.302
280000,0.412,0.304
280500,0.17,0.26
281000,0.426,0.28
281500,0.43,0.292
282000,0.294,0.284
282500,0.306,0.296
283000,0.396,0.302
283500,0.222,0.28
284000,0.388,0.294
284500,0.37,0.312
285000,0.126,0.268
285500,0.06,0.248
286000,0.488,0.312
286500,0.182,0.258
287000,0.198,0.266
287500,0.432,0.296
288000,0.244,0.262
288500,0.454,0.26
289000,0.232,0.28
289500,0.316,0.322
290000,0.328,0.284
290500,0.408,0.308
291000,0.456,0.316
291500,0.372,0.278
292000,0.368,0.288
292500,0.428,0.288
293000,0.11,0.252
293500,0.268,0.284
294000,0.302,0.302
294500,0.42,0.272
295000,0.39,0.286
295500,0.268,0.292
296000,0.294,0.27
296500,0.154,0.276
297000,0.252,0.274
297500,0.242,0.262
298000,0.312,0.29
298500,0.456,0.318
299000,0.334,0.274
299500,0.382,0.288
300000,0.402,0.298
300500,0.214,0.268
301000,0.42,0.274
301500,0.344,0.276
302000,0.432,0.298
302500,0.438,0.274
303000,0.238,0.27
303500,0.374,0.274
304000,0.556,0.298
304500,0.334,0.294
305000,0.288,0.282
305500,0.3,0.322
306000,0.438,0.326
306500,0.248,0.278
307000,0.29,0.26
307500,0.264,0.286
308000,0.18,0.264
308500,0.208,0.27
309000,0.426,0.274
309500,0.216,0.276
310000,0.16,0.254
310500,0.386,0.3
311000,0.398,0.292
311500,0.266,0.276
312000,0.212,0.258
312500,0.126,0.26
313000,0.446,0.322
313500,0.418,0.3
314000,0.458,0.294
314500,0.188,0.274
315000,0.128,0.254
315500,0.506,0.29
316000,0.186,0.278
316500,0.306,0.292
317000,0.416,0.284
317500,0.236,0.286
318000,0.436,0.314
318500,0.136,0.262
319000,0.39,0.28
319500,0.43,0.288
320000,0.266,0.302
320500,0.366,0.282
321000,0.47,0.284
321500,0.544,0.318
322000,0.094,0.26
322500,0.422,0.328
323000,0.058,0.282
323500,0.026,0.26
324000,0.278,0.288
324500,0.108,0.244
325000,0.364,0.296
325500,0.492,0.33
326000,0.312,0.286
326500,0.482,0.278
327000,0.248,0.278
327500,0.328,0.28
328000,0.374,0.286
328500,0.34,0.3
329000,0.074,0.226
329500,0.342,0.28
330000,0.332,0.28
330500,0.406,0.286
331000,0.368,0.328
331500,0.338,0.268
332000,0.18,0.254
332500,0.338,0.286
333000,0.4,0.282
333500,0.17,0.28
334000,0.386,0.32
334500,0.306,0.286
335000,0.254,0.3
335500,0.242,0.298
336000,0.374,0.282
336500,0.396,0.294
337000,0.182,0.256
337500,0.15,0.258
338000,0.536,0.304
338500,0.352,0.304
339000,0.482,0.302
339500,0.432,0.29
340000,0.366,0.308
340500,0.67,0.288
341000,0.402,0.288
341500,0.36,0.294
342000,0.568,0.328
342500,0.308,0.286
343000,0.356,0.298
343500,0.194,0.276
344000,0.47,0.312
344500,0.038,0.248
345000,0.414,0.282
345500,0.386,0.32
346000,0.33,0.294
346500,0.298,0.272
347000,0.34,0.296
347500,0.308,0.268
348000,0.156,0.252
348500,0.168,0.262
349000,0.6,0.324
349500,0.262,0.292
350000,0.122,0.27
350500,0.244,0.276
351000,0.28,0.274
351500,0.338,0.28
352000,0.43,0.288
352500,0.502,0.324
353000,0.224,0.28
353500,0.35,0.306
354000,-0.006,0.226
354500,0.306,0.306
355000,0.416,0.298
355500,0.354,0.282
356000,0.51,0.316
356500,0.422,0.298
357000,0.488,0.31
357500,0.384,0.294
358000,0.208,0.264
358500,0.458,0.308
359000,0.428,0.302
359500,0.308,0.278
360000,0.158,0.27
360500,0.29,0.296
361000,0.068,0.256
361500,0.2,0.292
362000,0.386,0.318
362500,0.502,0.318
363000,0.306,0.28
363500,0.146,0.262
364000,0.332,0.296
364500,0.518,0.298
365000,0.218,0.276
365500,0.312,0.29
366000,0.182,0.258
