hand,avg_reward,win_rate
500,-0.736,0.0
1000,-0.73,0.002
1500,-0.766,0.002
2000,-0.78,0.006
2500,-0.772,0.0
3000,-0.876,0.004
3500,-0.759,0.002
4000,-0.655,0.002
4500,-0.741,0.006
5000,-0.75,0.004
5500,-0.718,0.002
6000,-0.656,0.01
6500,-0.746,0.006
7000,-0.766,0.0
7500,-0.747,0.004
8000,-0.629,0.008
8500,-0.78,0.0
9000,-0.723,0.006
9500,-0.67,0.01
10000,-0.783,0.004
