hand,avg_reward,win_rate
500,-0.708,0.006
1000,-0.776,0.006
1500,-0.754,0.002
2000,-0.723,0.01
2500,-0.687,0.006
3000,-0.685,0.014
3500,-0.731,0.018
4000,-0.737,0.018
4500,-0.716,0.026
5000,-0.631,0.02
5500,-0.513,0.034
6000,-0.627,0.04
6500,-0.687,0.044
7000,-0.584,0.054
7500,-0.684,0.046
8000,-0.52,0.06
8500,-0.506,0.064
9000,-0.66,0.062
9500,-0.565,0.08
10000,-0.508,0.074
