hand,avg_reward,win_rate
145000,0.522,0.252
145500,0.536,0.274
146000,0.64,0.272
146500,0.944,0.32
147000,0.592,0.286
147500,0.284,0.248
148000,0.828,0.292
148500,0.94,0.296
149000,0.636,0.292
149500,0.228,0.26
150000,0.522,0.276
150500,0.542,0.272
151000,0.866,0.312
151500,0.316,0.264
152000,0.232,0.242
152500,0.598,0.278
153000,0.662,0.276
153500,0.608,0.29
154000,0.354,0.258
154500,0.474,0.274
155000,0.84,0.294
155500,0.496,0.26
156000,0.586,0.276
156500,0.556,0.278
157000,0.68,0.282
157500,0.6,0.274
158000,0.392,0.27
158500,0.372,0.27
159000,0.57,0.284
159500,1.232,0.308
160000,0.278,0.26
160500,0.212,0.266
161000,0.398,0.252
161500,0.434,0.274
162000,0.676,0.29
162500,0.684,0.282
163000,0.586,0.268
163500,0.686,0.292
164000,0.56,0.272
164500,0.516,0.27
165000,0.706,0.252
165500,0.324,0.234
166000,0.332,0.274
166500,0.522,0.272
167000,0.794,0.276
167500,0.236,0.25
168000,0.538,0.272
168500,0.814,0.294
169000,0.67,0.272
169500,0.874,0.302
170000,0.632,0.282
170500,0.164,0.236
171000,0.526,0.274
171500,0.746,0.29
172000,0.472,0.262
172500,0.698,0.288
173000,0.282,0.266
173500,0.546,0.3
174000,0.924,0.292
174500,0.74,0.284
175000,0.452,0.29
175500,0.56,0.272
176000,0.68,0.28
176500,0.22,0.25
177000,0.342,0.26
177500,0.502,0.28
178000,0.616,0.286
178500,0.616,0.282
179000,0.748,0.28
179500,0.59,0.278
180000,0.626,0.272
180500,0.33,0.24
181000,0.344,0.258
181500,0.466,0.264
182000,0.746,0.298
182500,0.628,0.264
183000,0.4,0.252
183500,0.542,0.274
184000,0.42,0.27
184500,0.376,0.25
185000,0.814,0.298
185500,0.402,0.284
186000,0.538,0.278
186500,0.332,0.258
187000,0.868,0.314
187500,0.526,0.288
188000,1.04,0.322
188500,0.94,0.3
189000,0.602,0.284
189500,0.574,0.274
190000,0.402,0.282
190500,0.41,0.256
191000,0.83,0.31
191500,0.826,0.306
192000,0.754,0.286
192500,0.546,0.266
193000,0.332,0.27
193500,0.51,0.266
194000,0.516,0.3
194500,0.492,0.278
195000,0.206,0.262
195500,0.678,0.26
196000,0.49,0.266
196500,-0.036,0.246
197000,0.708,0.272
197500,0.4,0.254
198000,0.862,0.29
198500,0.606,0.31
199000,0.81,0.276
199500,0.658,0.292
200000,0.576,0.284
200500,0.518,0.26
201000,0.718,0.308
201500,0.76,0.268
202000,0.436,0.266
202500,0.574,0.268
203000,0.21,0.248
203500,0.75,0.288
204000,0.684,0.26
204500,0.734,0.29
205000,0.152,0.248
205500,0.38,0.264
206000,0.298,0.248
206500,0.386,0.28
207000,0.192,0.252
207500,0.59,0.286
208000,0.684,0.274
208500,0.262,0.26
209000,0.54,0.256
209500,0.456,0.268
210000,0.652,0.286
210500,0.908,0.312
211000,0.534,0.274
211500,0.508,0.272
212000,0.832,0.276
212500,0.772,0.276
213000,0.35,0.272
213500,0.874,0.296
214000,0.514,0.268
214500,0.502,0.292
215000,0.598,0.304
215500,0.386,0.26
216000,0.692,0.27
216500,0.424,0.284
217000,0.8,0.3
217500,0.168,0.244
218000,0.75,0.292
218500,0.892,0.31
219000,0.468,0.272
219500,0.44,0.28
220000,0.292,0.258
220500,0.47,0.268
221000,0.532,0.27
221500,0.554,0.26
222000,0.828,0.298
222500,0.428,0.272
223000,1.018,0.312
223500,0.816,0.298
224000,0.5,0.256
224500,0.348,0.252
225000,0.4,0.274
225500,0.748,0.298
226000,0.334,0.272
226500,0.776,0.302
227000,0.206,0.238
227500,0.76,0.294
228000,0.672,0.294
228500,0.754,0.308
229000,0.386,0.26
229500,0.448,0.276
230000,0.13,0.246
230500,0.722,0.304
231000,0.22,0.252
231500,0.302,0.254
232000,0.412,0.28
232500,1.086,0.316
233000,0.572,0.282
233500,0.41,0.272
234000,0.308,0.264
234500,0.672,0.294
235000,0.758,0.276
235500,0.542,0.286
236000,0.538,0.252
236500,0.466,0.264
237000,0.628,0.29
237500,0.782,0.302
238000,0.562,0.266
238500,1.082,0.312
239000,0.74,0.294
239500,0.666,0.282
240000,0.738,0.3
240500,0.61,0.272
241000,0.72,0.274
241500,0.696,0.278
242000,0.586,0.286
242500,0.746,0.298
243000,0.788,0.292
243500,0.466,0.276
244000,0.484,0.27
244500,0.342,0.258
245000,0.556,0.29
245500,0.38,0.29
246000,0.672,0.294
246500,0.558,0.27
247000,0.838,0.298
247500,0.266,0.264
248000,0.2,0.238
248500,0.392,0.258
249000,0.746,0.268
249500,0.532,0.27
250000,0.614,0.27
250500,0.544,0.28
251000,0.612,0.28
251500,0.904,0.314
252000,0.78,0.298
252500,0.918,0.292
253000,0.684,0.262
253500,0.66,0.284
254000,0.65,0.288
254500,0.926,0.292
255000,0.498,0.276
255500,-0.028,0.256
256000,0.616,0.274
256500,0.612,0.3
257000,0.758,0.282
257500,0.822,0.284
258000,0.87,0.318
258500,0.262,0.25
259000,-0.168,0.23
259500,0.826,0.296
260000,0.294,0.266
260500,-0.096,0.224
261000,0.21,0.246
261500,0.594,0.278
262000,0.784,0.294
262500,0.684,0.3
263000,0.602,0.276
263500,0.392,0.276
264000,0.14,0.236
264500,0.87,0.292
265000,0.486,0.244
265500,0.248,0.256
266000,0.798,0.304
266500,0.654,0.292
267000,0.16,0.234
267500,0.404,0.256
268000,0.374,0.258
268500,0.198,0.266
269000,0.108,0.238
269500,0.36,0.262
270000,0.9,0.3
270500,0.842,0.29
271000,0.154,0.238
271500,0.096,0.268
272000,0.42,0.262
272500,0.786,0.29
273000,0.3,0.258
273500,0.448,0.272
274000,0.538,0.282
274500,0.786,0.29
275000,0.624,0.294
275500,0.212,0.228
276000,0.446,0.262
276500,0.608,0.26
277000,0.316,0.246
277500,0.218,0.258
278000,0.52,0.262
278500,0.27,0.238
279000,0.53,0.27
279500,0.41,0.264
280000,0.612,0.268
280500,0.56,0.264
281000,0.252,0.264
281500,1.088,0.314
282000,0.734,0.294
282500,0.59,0.28
283000,1.232,0.322
283500,0.234,0.244
284000,0.272,0.246
284500,0.77,0.288
285000,0.406,0.296
285500,0.472,0.272
286000,1.096,0.316
286500,0.606,0.274
287000,0.554,0.26
287500,0.298,0.252
288000,1.058,0.292
288500,0.642,0.29
289000,0.116,0.234
289500,0.384,0.244
290000,0.53,0.29
290500,0.43,0.252
291000,0.696,0.284
291500,0.546,0.28
292000,0.44,0.242
292500,0.724,0.288
293000,0.832,0.29
293500,-0.032,0.232
294000,0.64,0.288
294500,1.03,0.304
295000,0.268,0.24
295500,0.31,0.232
296000,0.322,0.246
296500,0.952,0.314
297000,0.278,0.24
297500,1.008,0.308
298000,0.14,0.278
298500,0.58,0.268
299000,0.55,0.264
299500,0.43,0.244
300000,0.326,0.252
300500,0.276,0.256
301000,0.42,0.266
301500,0.402,0.27
302000,0.444,0.242
302500,0.878,0.3
303000,0.738,0.292
303500,0.45,0.258
304000,0.734,0.294
304500,0.722,0.272
305000,0.512,0.28
305500,0.146,0.24
306000,0.15,0.228
306500,0.492,0.268
307000,0.782,0.308
307500,0.25,0.266
308000,0.322,0.26
308500,0.45,0.272
309000,0.342,0.254
309500,0.926,0.314
310000,0.986,0.316
310500,0.86,0.304
311000,0.404,0.264
311500,0.646,0.298
312000,0.428,0.25
312500,0.416,0.27
313000,0.69,0.294
313500,0.338,0.268
314000,0.666,0.284
314500,0.372,0.256
315000,0.496,0.266
315500,0.42,0.258
316000,0.698,0.28
316500,0.394,0.254
317000,0.44,0.258
317500,0.762,0.274
318000,0.41,0.268
318500,0.322,0.252
319000,0.286,0.248
319500,0.552,0.252
320000,0.588,0.274
320500,0.238,0.254
321000,0.722,0.276
321500,0.354,0.262
322000,0.578,0.272
322500,0.268,0.266
323000,0.686,0.286
323500,0.446,0.276
324000,0.516,0.256
324500,0.44,0.262
325000,-0.1,0.236
325500,0.706,0.286
326000,0.252,0.246
326500,0.586,0.27
327000,0.638,0.304
327500,0.346,0.26
328000,0.28,0.28
328500,0.372,0.276
329000,0.206,0.258
329500,0.738,0.292
330000,0.864,0.292
330500,0.698,0.264
331000,0.67,0.288
331500,0.496,0.266
332000,0.772,0.3
332500,0.934,0.294
333000,0.5,0.264
333500,0.466,0.272
334000,0.63,0.26
334500,0.636,0.278
335000,0.5,0.272
335500,0.58,0.288
336000,0.718,0.268
336500,-0.03,0.238
337000,0.486,0.26
337500,0.492,0.256
338000,0.334,0.262
338500,0.512,0.26
339000,0.292,0.256
339500,0.732,0.286
340000,0.488,0.274
340500,0.618,0.288
341000,0.882,0.288
341500,0.934,0.292
342000,0.456,0.274
342500,0.544,0.274
343000,0.534,0.262
343500,0.348,0.266
344000,0.376,0.282
344500,0.482,0.27
345000,0.454,0.27
345500,-0.006,0.238
346000,0.474,0.282
346500,0.554,0.29
347000,0.972,0.3
347500,0.966,0.31
348000,0.892,0.292
348500,0.518,0.28
349000,0.286,0.26
349500,0.208,0.242
350000,0.302,0.244
350500,0.092,0.26
351000,0.778,0.294
351500,0.312,0.266
352000,1.03,0.292
352500,0.582,0.286
353000,0.682,0.298
353500,0.992,0.296
354000,0.454,0.256
354500,0.274,0.266
355000,0.468,0.278
355500,0.872,0.292
356000,1.01,0.306
356500,0.866,0.3
357000,0.488,0.26
357500,0.712,0.276
358000,0.876,0.304
358500,0.588,0.27
359000,0.272,0.254
359500,0.484,0.284
360000,0.306,0.284
360500,0.31,0.248
361000,0.918,0.304
361500,0.292,0.25
362000,0.548,0.244
362500,0.748,0.292
363000,0.804,0.284
363500,0.77,0.294
364000,0.402,0.274
364500,0.504,0.24
365000,0.45,0.266
365500,0.602,0.28
366000,0.63,0.286
366500,0.366,0.258
367000,0.204,0.246
367500,0.636,0.292
368000,0.44,0.28
368500,-0.014,0.226
369000,0.314,0.272
369500,0.482,0.3
370000,0.288,0.264
370500,0.476,0.278
371000,0.712,0.298
371500,0.344,0.266
372000,0.418,0.246
372500,0.344,0.252
373000,0.214,0.264
373500,0.698,0.262
374000,0.816,0.286
374500,0.606,0.292
375000,0.27,0.25
375500,0.602,0.302
376000,0.666,0.288
376500,0.386,0.272
377000,0.63,0.272
377500,0.672,0.272
378000,0.786,0.282
378500,0.79,0.278
379000,0.408,0.27
379500,0.736,0.282
380000,0.326,0.246
380500,0.532,0.266
381000,0.596,0.264
381500,0.796,0.278
382000,0.736,0.3
382500,0.38,0.258
383000,0.482,0.252
383500,0.298,0.236
384000,0.566,0.274
384500,0.91,0.312
385000,0.464,0.282
385500,0.548,0.28
386000,0.512,0.256
386500,0.586,0.274
387000,0.702,0.284
387500,0.582,0.256
388000,0.712,0.29
388500,0.406,0.26
389000,0.302,0.24
389500,0.61,0.282
390000,0.656,0.282
390500,0.624,0.274
391000,0.854,0.298
391500,0.242,0.284
392000,0.834,0.3
392500,0.824,0.29
393000,0.84,0.31
393500,0.656,0.282
394000,0.41,0.276
394500,0.116,0.258
395000,0.556,0.266
395500,0.164,0.232
396000,0.092,0.232
396500,0.746,0.294
397000,0.866,0.284
397500,0.192,0.254
398000,0.838,0.296
398500,0.82,0.292
399000,0.886,0.3
399500,0.176,0.256
400000,0.458,0.258
400500,0.192,0.254
401000,0.384,0.244
401500,0.866,0.302
402000,0.476,0.26
402500,0.668,0.294
403000,0.394,0.276
403500,0.672,0.29
404000,0.55,0.28
404500,0.852,0.3
405000,0.292,0.256
405500,0.772,0.248
406000,0.452,0.268
406500,0.608,0.28
407000,0.214,0.258
407500,0.664,0.308
408000,0.434,0.264
408500,0.986,0.32
409000,0.112,0.256
409500,0.73,0.302
410000,0.392,0.266
410500,0.55,0.292
411000,0.874,0.302
411500,0.764,0.292
412000,0.39,0.274
412500,0.628,0.274
413000,0.62,0.284
413500,0.708,0.274
414000,0.164,0.24
414500,0.752,0.28
415000,0.772,0.29
415500,0.452,0.254
416000,0.57,0.276
416500,0.178,0.252
417000,0.398,0.268
417500,0.354,0.258
418000,0.362,0.268
418500,0.328,0.256
419000,0.628,0.292
419500,0.48,0.274
420000,0.638,0.3
420500,0.528,0.274
421000,0.594,0.282
421500,0.198,0.246
422000,0.932,0.322
422500,0.824,0.284
423000,0.196,0.254
423500,1.008,0.31
424000,0.346,0.268
424500,0.618,0.288
425000,0.952,0.304
425500,0.758,0.284
426000,0.862,0.276
426500,0.764,0.278
427000,0.524,0.252
427500,0.756,0.284
428000,0.308,0.268
428500,0.76,0.29
429000,0.61,0.266
429500,0.296,0.232
430000,0.768,0.28
430500,0.252,0.27
431000,0.132,0.244
431500,0.718,0.264
432000,0.514,0.28
432500,0.492,0.268
433000,0.462,0.276
433500,0.834,0.302
434000,0.602,0.264
434500,0.404,0.276
435000,0.456,0.258
435500,0.904,0.276
436000,-0.024,0.222
436500,0.84,0.294
437000,0.324,0.25
437500,0.472,0.264
438000,0.862,0.306
438500,0.496,0.28
439000,0.894,0.31
439500,0.154,0.252
440000,0.12,0.252
440500,0.222,0.258
441000,0.496,0.252
441500,0.552,0.262
442000,0.63,0.264
442500,0.542,0.264
443000,0.442,0.266
443500,0.632,0.284
444000,0.67,0.274
444500,0.66,0.306
445000,0.782,0.274
445500,0.754,0.308
446000,0.524,0.29
446500,0.986,0.298
447000,0.61,0.272
447500,0.708,0.29
448000,0.694,0.29
448500,0.284,0.26
449000,0.774,0.306
449500,0.292,0.25
450000,0.516,0.268
450500,0.322,0.246
451000,0.022,0.25
451500,0.782,0.286
452000,0.328,0.254
452500,0.358,0.25
453000,0.398,0.278
453500,0.452,0.266
454000,0.552,0.266
454500,0.28,0.262
455000,0.736,0.3
455500,0.61,0.298
456000,0.646,0.268
456500,0.812,0.306
457000,-0.174,0.232
457500,0.628,0.276
458000,0.328,0.26
458500,0.722,0.29
459000,1.07,0.304
459500,0.286,0.234
460000,1.05,0.324
460500,0.32,0.26
461000,0.452,0.234
461500,0.506,0.276
462000,0.4,0.262
462500,0.582,0.288
463000,0.234,0.26
463500,0.834,0.286
464000,0.866,0.298
464500,0.698,0.284
465000,0.476,0.284
465500,0.198,0.254
466000,0.882,0.308
466500,0.228,0.25
467000,0.542,0.248
467500,0.226,0.244
468000,0.68,0.288
468500,0.48,0.272
469000,0.848,0.296
469500,0.47,0.268
470000,0.796,0.282
470500,0.454,0.264
471000,0.5,0.286
471500,0.566,0.278
472000,0.274,0.256
472500,0.25,0.268
473000,0.416,0.272
473500,0.516,0.282
474000,0.552,0.278
474500,0.428,0.268
475000,0.894,0.288
475500,0.62,0.278
476000,0.786,0.284
476500,0.996,0.314
477000,0.56,0.288
477500,0.55,0.276
478000,0.532,0.258
478500,0.572,0.272
479000,0.332,0.258
479500,0.72,0.286
480000,0.856,0.292
480500,0.596,0.268
481000,0.502,0.256
481500,0.878,0.29
482000,0.372,0.252
482500,0.674,0.274
483000,0.356,0.266
483500,0.678,0.286
484000,0.556,0.268
484500,0.686,0.278
485000,0.43,0.274
485500,0.6,0.284
486000,0.368,0.278
486500,0.722,0.282
487000,0.68,0.3
487500,0.776,0.29
488000,0.442,0.266
488500,0.222,0.258
489000,0.504,0.294
489500,0.356,0.242
490000,0.456,0.258
490500,0.202,0.226
491000,0.436,0.264
491500,0.478,0.258
492000,0.58,0.298
492500,0.408,0.274
493000,0.36,0.244
493500,0.48,0.282
494000,0.61,0.264
494500,0.768,0.294
495000,0.62,0.292
495500,0.62,0.28
496000,0.546,0.272
496500,1.086,0.326
497000,0.284,0.242
497500,0.336,0.244
498000,0.596,0.272
498500,0.588,0.28
499000,0.448,0.26
499500,0.516,0.274
500000,0.466,0.268
500500,0.378,0.262
501000,0.57,0.276
501500,0.514,0.26
502000,0.04,0.25
502500,0.264,0.272
503000,0.192,0.246
503500,0.108,0.246
504000,0.772,0.274
504500,0.416,0.282
505000,0.964,0.3
505500,0.862,0.28
506000,0.414,0.27
506500,0.4,0.274
507000,0.562,0.284
507500,0.284,0.256
508000,0.568,0.25
508500,0.746,0.284
509000,1.12,0.296
509500,0.478,0.296
510000,0.63,0.274
510500,0.168,0.25
511000,0.538,0.278
511500,0.886,0.282
512000,0.672,0.32
512500,0.348,0.272
513000,0.96,0.298
513500,0.694,0.288
514000,0.812,0.292
514500,0.606,0.308
515000,0.414,0.262
515500,0.636,0.298
516000,1.02,0.304
516500,0.704,0.28
517000,0.242,0.264
517500,0.594,0.278
518000,0.556,0.286
518500,0.622,0.262
519000,0.346,0.278
519500,0.546,0.294
520000,0.38,0.26
520500,0.696,0.276
521000,0.144,0.242
521500,0.806,0.284
522000,0.638,0.304
522500,0.412,0.276
523000,0.716,0.286
523500,0.51,0.268
524000,0.89,0.294
524500,0.724,0.28
525000,0.266,0.248
525500,0.936,0.296
526000,0.696,0.294
526500,0.468,0.272
527000,0.476,0.288
527500,0.786,0.294
528000,0.588,0.276
528500,0.268,0.276
529000,0.254,0.216
529500,0.774,0.278
530000,0.62,0.274
530500,1.074,0.314
531000,0.504,0.292
531500,0.668,0.294
532000,0.344,0.258
532500,0.864,0.306
533000,0.632,0.272
533500,0.268,0.262
534000,0.76,0.296
534500,0.77,0.284
535000,0.446,0.268
535500,0.454,0.254
536000,0.4,0.26
536500,0.232,0.264
537000,0.68,0.302
537500,0.862,0.296
538000,0.354,0.284
538500,0.212,0.234
539000,0.368,0.278
539500,0.386,0.262
540000,0.664,0.268
540500,0.252,0.268
541000,0.026,0.218
541500,0.9,0.318
542000,0.564,0.262
542500,0.564,0.284
543000,0.444,0.248
543500,0.346,0.262
544000,0.956,0.298
544500,0.466,0.27
545000,0.732,0.282
545500,0.626,0.262
546000,0.77,0.296
546500,0.746,0.268
547000,0.652,0.274
547500,0.89,0.314
548000,0.802,0.282
548500,0.348,0.242
549000,0.846,0.298
549500,0.076,0.232
550000,0.51,0.278
550500,0.698,0.28
551000,0.37,0.246
551500,0.154,0.244
552000,0.244,0.26
552500,1.156,0.32
553000,0.456,0.27
553500,0.576,0.276
554000,0.476,0.262
554500,0.544,0.27
555000,0.82,0.296
555500,0.158,0.268
556000,0.726,0.296
556500,0.56,0.276
557000,0.184,0.252
557500,0.662,0.288
558000,0.456,0.262
558500,0.742,0.302
559000,0.52,0.274
559500,0.17,0.252
560000,0.77,0.276
560500,0.684,0.294
561000,0.862,0.308
561500,0.894,0.308
562000,0.726,0.278
562500,0.718,0.266
563000,0.552,0.286
563500,0.444,0.27
564000,0.5,0.274
564500,0.638,0.28
565000,0.524,0.294
565500,0.486,0.27
566000,0.718,0.288
566500,0.688,0.272
567000,0.568,0.282
567500,0.178,0.246
568000,0.586,0.264
568500,0.42,0.276
569000,0.862,0.298
569500,0.676,0.294
570000,0.564,0.258
570500,0.228,0.242
571000,0.262,0.24
571500,0.356,0.27
572000,0.36,0.278
572500,0.51,0.262
573000,0.774,0.286
573500,0.528,0.284
574000,0.332,0.264
574500,0.648,0.296
575000,0.494,0.254
575500,0.306,0.26
576000,0.39,0.254
576500,0.57,0.268
577000,0.39,0.294
577500,0.428,0.26
578000,0.858,0.296
578500,0.29,0.264
579000,0.226,0.228
579500,0.76,0.3
580000,0.684,0.286
580500,0.588,0.27
581000,-0.048,0.246
581500,0.362,0.254
582000,0.65,0.276
582500,0.79,0.28
583000,0.926,0.294
583500,0.83,0.288
584000,0.964,0.284
584500,0.228,0.254
585000,0.492,0.284
585500,0.366,0.27
586000,0.586,0.26
586500,0.57,0.282
587000,0.186,0.246
587500,0.656,0.266
588000,0.54,0.28
588500,0.454,0.254
589000,0.444,0.27
589500,0.376,0.27
590000,0.73,0.302
590500,0.148,0.236
591000,0.682,0.28
591500,0.724,0.294
592000,0.642,0.292
592500,0.614,0.276
593000,0.28,0.272
593500,0.472,0.268
594000,0.626,0.276
594500,0.774,0.28
595000,0.644,0.278
595500,0.45,0.29
596000,0.98,0.308
596500,0.628,0.288
597000,0.594,0.284
597500,0.31,0.264
598000,0.302,0.278
598500,0.396,0.26
599000,0.264,0.258
599500,0.546,0.268
600000,0.246,0.24
600500,0.44,0.274
601000,0.696,0.286
601500,0.908,0.322
602000,0.818,0.3
602500,0.318,0.262
603000,0.716,0.29
603500,0.398,0.28
604000,0.584,0.28
604500,0.788,0.29
605000,0.52,0.26
605500,0.412,0.244
606000,0.692,0.284
606500,0.298,0.246
607000,0.674,0.292
607500,0.904,0.298
608000,0.704,0.284
608500,0.24,0.244
609000,0.45,0.278
609500,-0.008,0.234
610000,0.616,0.264
610500,0.954,0.302
611000,0.436,0.274
611500,0.194,0.266
612000,0.522,0.266
612500,0.664,0.3
613000,0.416,0.256
613500,0.766,0.3
614000,0.274,0.26
614500,0.436,0.266
615000,0.054,0.228
615500,0.75,0.298
616000,0.326,0.258
616500,0.486,0.262
617000,0.496,0.256
617500,0.894,0.304
618000,0.88,0.294
618500,0.228,0.252
619000,0.048,0.238
619500,0.542,0.262
620000,0.522,0.286
620500,0.878,0.292
621000,0.852,0.294
621500,0.986,0.286
622000,0.352,0.262
622500,0.676,0.294
623000,0.628,0.272
623500,0.666,0.264
624000,0.486,0.264
624500,0.342,0.26
625000,0.592,0.284
625500,0.284,0.248
626000,0.68,0.284
626500,0.196,0.234
627000,0.624,0.292
627500,0.446,0.264
628000,0.64,0.296
628500,0.924,0.298
629000,0.602,0.292
629500,0.5,0.276
630000,0.746,0.308
630500,0.808,0.294
631000,0.468,0.246
631500,0.724,0.286
632000,0.458,0.28
632500,0.314,0.252
633000,0.732,0.284
633500,0.52,0.284
634000,0.806,0.324
