hand,avg_reward,win_rate
229500,0.057,0.21
230000,0.011,0.228
230500,0.266,0.214
231000,0.039,0.212
231500,0.19,0.204
232000,0.464,0.26
232500,-0.003,0.2
233000,-0.013,0.204
233500,0.063,0.212
234000,0.177,0.212
234500,0.181,0.212
235000,-0.146,0.194
235500,0.22,0.21
236000,0.277,0.222
236500,0.153,0.204
237000,0.401,0.216
237500,0.04,0.218
238000,0.263,0.224
238500,0.221,0.21
239000,-0.19,0.19
239500,0.323,0.218
240000,0.385,0.236
240500,0.061,0.184
241000,0.291,0.234
241500,0.363,0.24
242000,0.065,0.218
242500,-0.006,0.194
243000,0.356,0.232
243500,0.195,0.218
244000,0.224,0.208
244500,0.049,0.202
245000,0.152,0.226
245500,0.366,0.248
246000,-0.134,0.194
246500,0.196,0.21
247000,0.005,0.188
247500,0.175,0.202
248000,0.216,0.216
248500,0.202,0.202
249000,0.29,0.238
249500,-0.023,0.206
250000,-0.089,0.18
250500,-0.153,0.212
251000,0.173,0.214
251500,-0.063,0.214
252000,-0.085,0.178
252500,0.151,0.196
253000,0.126,0.2
253500,0.021,0.18
254000,0.18,0.238
254500,-0.166,0.206
255000,0.303,0.224
255500,0.085,0.19
256000,0.335,0.24
256500,0.313,0.228
257000,0.136,0.238
257500,0.22,0.212
258000,0.115,0.23
258500,0.095,0.228
259000,0.201,0.216
259500,0.152,0.206
260000,-0.186,0.196
260500,0.233,0.238
261000,-0.02,0.216
261500,-0.003,0.206
262000,0.163,0.208
262500,-0.019,0.196
263000,0.111,0.218
263500,0.325,0.244
264000,-0.216,0.174
264500,0.104,0.238
265000,0.301,0.234
265500,0.254,0.224
266000,0.291,0.25
266500,0.134,0.214
267000,0.176,0.228
267500,0.101,0.226
268000,0.145,0.24
268500,0.346,0.238
269000,-0.066,0.204
269500,0.009,0.228
270000,0.378,0.254
270500,0.102,0.23
271000,0.082,0.214
271500,0.011,0.218
272000,0.213,0.234
272500,0.221,0.254
273000,0.282,0.222
273500,0.153,0.236
274000,0.413,0.238
274500,0.107,0.232
275000,0.441,0.254
