hand,avg_reward,win_rate
81000,-0.786,0.044
81500,-0.594,0.05
82000,-0.771,0.048
82500,-0.466,0.06
83000,-0.558,0.056
83500,-0.583,0.058
84000,-0.76,0.038
84500,-0.622,0.046
85000,-0.657,0.054
85500,-0.725,0.05
86000,-0.671,0.056
86500,-0.612,0.054
87000,-0.799,0.034
87500,-0.714,0.068
88000,-0.704,0.056
88500,-0.519,0.06
89000,-0.694,0.04
89500,-0.583,0.064
90000,-0.392,0.072
90500,-0.752,0.046
91000,-0.592,0.068
91500,-0.584,0.06
92000,-0.493,0.062
92500,-0.692,0.05
93000,-0.398,0.062
93500,-0.679,0.06
94000,-0.524,0.07
94500,-0.482,0.068
95000,-0.58,0.056
95500,-0.525,0.072
96000,-0.481,0.066
96500,-0.561,0.068
97000,-0.57,0.07
97500,-0.622,0.07
98000,-0.696,0.06
98500,-0.574,0.092
99000,-0.694,0.064
99500,-0.597,0.07
100000,-0.794,0.05
100500,-0.813,0.07
101000,-0.426,0.072
101500,-0.444,0.062
102000,-0.591,0.088
102500,-0.513,0.07
103000,-0.617,0.076
103500,-0.593,0.07
104000,-0.703,0.066
104500,-0.826,0.064
105000,-0.579,0.068
105500,-0.588,0.05
106000,-0.406,0.1
106500,-0.538,0.076
107000,-0.496,0.076
107500,-0.417,0.06
108000,-0.668,0.078
108500,-0.47,0.08
109000,-0.518,0.08
109500,-0.576,0.066
110000,-0.506,0.062
110500,-0.544,0.072
111000,-0.757,0.072
111500,-0.526,0.084
112000,-0.524,0.068
112500,-0.626,0.054
113000,-0.608,0.088
113500,-0.633,0.062
114000,-0.473,0.09
114500,-0.424,0.08
115000,-0.561,0.078
115500,-0.806,0.07
116000,-0.573,0.098
116500,-0.541,0.076
117000,-0.471,0.086
117500,-0.463,0.072
118000,-0.377,0.094
118500,-0.455,0.096
119000,-0.385,0.118
119500,-0.427,0.094
120000,-0.598,0.09
120500,-0.485,0.096
121000,-0.319,0.116
121500,-0.268,0.094
122000,-0.493,0.092
122500,-0.378,0.1
123000,-0.411,0.096
123500,-0.504,0.096
124000,-0.281,0.088
124500,-0.491,0.09
125000,-0.566,0.1
125500,-0.594,0.09
126000,-0.597,0.092
126500,-0.483,0.102
127000,-0.279,0.094
127500,-0.357,0.102
128000,-0.318,0.124
128500,-0.436,0.102
129000,-0.393,0.13
129500,-0.417,0.084
130000,-0.414,0.094
130500,-0.389,0.122
131000,-0.474,0.108
131500,-0.452,0.086
132000,-0.467,0.08
132500,-0.313,0.112
133000,-0.644,0.096
133500,-0.465,0.1
134000,-0.586,0.09
134500,-0.472,0.094
135000,-0.347,0.098
135500,-0.687,0.072
136000,-0.394,0.112
136500,-0.35,0.128
137000,-0.632,0.1
137500,-0.597,0.098
138000,-0.744,0.086
138500,-0.684,0.078
139000,-0.781,0.074
139500,-0.442,0.106
140000,-0.74,0.096
140500,-0.511,0.104
141000,-0.471,0.082
141500,-0.584,0.108
142000,-0.705,0.086
142500,-0.429,0.104
143000,-0.357,0.132
143500,-0.642,0.088
144000,-0.295,0.112
144500,-0.349,0.114
145000,-0.121,0.148
145500,-0.539,0.102
146000,-0.181,0.128
146500,-0.439,0.138
147000,-0.297,0.126
147500,-0.391,0.122
148000,-0.401,0.12
148500,-0.372,0.108
149000,-0.333,0.14
149500,-0.301,0.118
150000,-0.348,0.118
150500,-0.214,0.146
151000,-0.263,0.148
151500,-0.604,0.112
152000,-0.326,0.122
152500,-0.266,0.138
153000,-0.117,0.148
153500,-0.423,0.116
154000,-0.467,0.098
154500,-0.443,0.134
155000,-0.352,0.144
155500,-0.118,0.158
156000,-0.443,0.126
156500,-0.305,0.124
157000,-0.331,0.12
157500,-0.187,0.134
158000,-0.221,0.148
158500,-0.155,0.148
159000,-0.105,0.158
159500,-0.222,0.13
160000,-0.334,0.134
160500,-0.249,0.13
161000,-0.075,0.142
161500,-0.632,0.138
162000,-0.358,0.116
162500,-0.554,0.112
163000,-0.232,0.148
163500,-0.249,0.152
164000,-0.221,0.172
164500,-0.101,0.142
165000,-0.4,0.13
165500,-0.392,0.13
166000,-0.06,0.166
166500,-0.269,0.136
167000,-0.175,0.136
167500,-0.105,0.15
168000,-0.465,0.134
168500,-0.212,0.134
169000,-0.245,0.134
169500,-0.357,0.13
170000,-0.181,0.152
170500,-0.159,0.126
171000,-0.314,0.15
171500,-0.279,0.132
172000,-0.222,0.172
172500,-0.209,0.16
173000,-0.341,0.146
173500,-0.508,0.144
174000,-0.2,0.19
174500,-0.251,0.168
175000,-0.249,0.14
175500,-0.332,0.172
176000,-0.339,0.138
176500,-0.092,0.178
177000,-0.226,0.154
177500,-0.206,0.148
178000,0.041,0.168
178500,0.054,0.172
179000,-0.408,0.122
179500,-0.269,0.142
180000,-0.119,0.16
180500,-0.069,0.162
181000,-0.229,0.152
181500,-0.34,0.152
182000,-0.2,0.168
182500,-0.073,0.174
183000,0.077,0.182
183500,-0.17,0.154
184000,-0.198,0.15
184500,-0.252,0.164
185000,-0.394,0.178
185500,-0.306,0.174
186000,-0.003,0.198
186500,-0.14,0.164
187000,-0.358,0.16
187500,-0.142,0.174
188000,-0.158,0.17
188500,-0.061,0.15
189000,-0.207,0.158
189500,-0.296,0.136
190000,-0.129,0.146
190500,-0.267,0.154
191000,-0.2,0.158
191500,-0.101,0.188
192000,-0.073,0.194
192500,-0.289,0.174
193000,-0.219,0.172
193500,0.088,0.218
194000,-0.179,0.164
194500,-0.068,0.16
195000,-0.262,0.172
195500,-0.169,0.18
196000,-0.332,0.148
196500,-0.092,0.156
197000,-0.331,0.158
197500,0.021,0.2
198000,-0.108,0.186
198500,-0.237,0.154
199000,-0.302,0.166
199500,-0.152,0.186
200000,-0.353,0.16
200500,-0.106,0.184
201000,-0.239,0.17
201500,-0.153,0.176
202000,-0.055,0.192
202500,-0.21,0.18
203000,-0.211,0.142
203500,-0.021,0.18
204000,0.105,0.2
204500,-0.045,0.176
205000,-0.183,0.184
205500,-0.223,0.18
206000,-0.227,0.16
206500,-0.083,0.184
207000,-0.081,0.196
207500,-0.225,0.152
208000,-0.072,0.196
208500,-0.303,0.16
209000,-0.296,0.174
209500,-0.472,0.144
210000,-0.072,0.196
210500,-0.225,0.17
211000,-0.014,0.2
211500,-0.041,0.222
212000,-0.054,0.158
212500,-0.056,0.192
213000,-0.087,0.184
213500,-0.089,0.16
214000,-0.127,0.182
214500,-0.127,0.162
215000,-0.106,0.198
215500,-0.05,0.196
216000,-0.224,0.176
216500,-0.115,0.214
217000,-0.144,0.172
217500,-0.068,0.206
218000,-0.04,0.194
218500,-0.252,0.182
219000,-0.173,0.198
219500,-0.142,0.192
220000,-0.022,0.174
220500,0.0,0.18
221000,-0.145,0.19
221500,-0.05,0.196
222000,0.052,0.21
222500,-0.265,0.166
223000,-0.007,0.184
223500,-0.246,0.194
224000,0.053,0.168
224500,-0.035,0.218
225000,-0.152,0.186
225500,-0.099,0.222
226000,-0.121,0.184
226500,-0.036,0.196
227000,0.172,0.226
227500,-0.009,0.212
228000,-0.001,0.21
228500,-0.135,0.174
229000,-0.05,0.192
229500,-0.143,0.19
230000,-0.311,0.166
230500,0.05,0.198
231000,-0.182,0.18
231500,-0.24,0.184
232000,-0.121,0.198
232500,-0.052,0.206
233000,-0.121,0.176
233500,-0.141,0.18
234000,-0.129,0.206
234500,-0.23,0.162
235000,-0.293,0.184
235500,-0.161,0.186
236000,-0.167,0.19
236500,0.119,0.234
237000,0.081,0.216
237500,0.003,0.224
238000,0.005,0.208
238500,0.142,0.222
239000,0.083,0.216
239500,0.083,0.19
240000,0.045,0.206
240500,0.056,0.204
241000,-0.24,0.17
241500,0.172,0.216
242000,-0.052,0.194
242500,-0.215,0.17
243000,-0.259,0.194
243500,0.1,0.234
244000,-0.092,0.176
244500,0.007,0.214
245000,-0.206,0.188
245500,-0.124,0.202
246000,0.215,0.216
246500,-0.16,0.182
247000,0.072,0.23
247500,0.085,0.212
248000,-0.178,0.204
248500,0.083,0.204
249000,-0.08,0.216
249500,-0.085,0.198
250000,-0.301,0.17
250500,0.024,0.236
251000,-0.064,0.192
251500,0.028,0.232
252000,-0.145,0.196
252500,-0.025,0.18
253000,0.005,0.218
253500,0.034,0.224
254000,0.053,0.206
254500,-0.102,0.184
255000,0.023,0.224
255500,0.003,0.21
256000,0.109,0.224
256500,0.038,0.212
257000,0.125,0.258
257500,-0.086,0.184
258000,-0.234,0.214
258500,-0.126,0.196
259000,0.037,0.224
259500,0.169,0.21
260000,-0.134,0.206
260500,-0.15,0.22
261000,0.12,0.234
261500,0.178,0.242
262000,-0.043,0.246
262500,-0.088,0.226
263000,-0.025,0.238
263500,0.15,0.226
264000,-0.042,0.214
264500,-0.002,0.212
265000,0.013,0.246
265500,0.095,0.236
266000,0.058,0.236
266500,-0.08,0.22
267000,0.155,0.224
267500,-0.009,0.176
268000,-0.041,0.236
268500,-0.002,0.208
269000,-0.003,0.232
269500,0.139,0.216
270000,-0.025,0.202
270500,-0.049,0.206
271000,0.125,0.238
271500,0.131,0.262
272000,-0.014,0.234
272500,0.172,0.26
273000,0.033,0.2
273500,-0.114,0.214
274000,0.06,0.21
274500,0.116,0.236
275000,-0.052,0.216
275500,-0.096,0.21
276000,-0.104,0.186
276500,0.043,0.214
277000,0.056,0.212
277500,-0.211,0.2
278000,0.032,0.234
278500,-0.145,0.204
279000,-0.071,0.204
279500,-0.055,0.23
280000,0.358,0.278
280500,0.234,0.238
281000,0.071,0.226
281500,0.068,0.228
282000,0.097,0.224
282500,0.041,0.21
283000,0.049,0.242
283500,-0.045,0.224
284000,0.227,0.246
284500,0.092,0.224
285000,0.002,0.252
285500,-0.06,0.228
286000,0.073,0.218
286500,-0.049,0.212
287000,0.051,0.24
287500,0.026,0.228
288000,0.212,0.242
288500,0.157,0.272
289000,0.202,0.258
289500,0.183,0.228
290000,0.148,0.232
290500,0.12,0.256
291000,0.122,0.22
291500,0.018,0.21
292000,0.132,0.208
292500,-0.014,0.236
293000,-0.012,0.242
293500,-0.059,0.216
294000,-0.063,0.208
294500,-0.107,0.246
295000,-0.166,0.18
295500,0.111,0.23
296000,0.08,0.218
296500,0.147,0.248
297000,0.033,0.234
297500,0.004,0.24
298000,-0.03,0.214
298500,-0.044,0.21
299000,-0.037,0.218
299500,0.146,0.244
300000,0.038,0.218
300500,-0.111,0.204
301000,0.163,0.282
301500,-0.056,0.226
302000,-0.006,0.23
302500,0.016,0.246
303000,0.153,0.25
303500,0.033,0.232
304000,0.09,0.266
304500,-0.147,0.204
305000,-0.123,0.226
305500,0.112,0.248
306000,0.117,0.21
306500,-0.056,0.196
307000,0.059,0.194
307500,0.187,0.238
308000,-0.007,0.236
308500,0.103,0.234
309000,0.176,0.25
309500,0.154,0.218
310000,0.088,0.224
310500,0.023,0.216
311000,0.035,0.222
311500,-0.165,0.198
312000,0.068,0.242
312500,-0.069,0.206
313000,-0.041,0.214
313500,-0.004,0.216
314000,-0.371,0.176
314500,-0.103,0.236
315000,0.2,0.238
315500,0.136,0.252
316000,0.219,0.244
316500,-0.017,0.25
317000,0.166,0.25
317500,-0.08,0.214
318000,0.119,0.208
318500,0.024,0.234
319000,-0.08,0.214
319500,0.067,0.226
320000,0.059,0.234
320500,0.282,0.274
321000,-0.002,0.234
321500,0.069,0.252
322000,0.069,0.238
322500,0.252,0.252
323000,0.186,0.284
323500,-0.283,0.228
324000,0.121,0.244
324500,0.068,0.232
325000,-0.013,0.234
325500,0.033,0.24
326000,0.039,0.244
326500,-0.043,0.208
327000,-0.049,0.216
327500,0.267,0.28
328000,0.124,0.26
328500,0.082,0.228
329000,0.105,0.244
329500,-0.066,0.228
330000,-0.001,0.232
330500,0.078,0.224
331000,0.158,0.228
331500,0.386,0.278
332000,0.382,0.274
332500,0.124,0.246
333000,0.314,0.264
333500,0.053,0.226
334000,0.353,0.274
334500,0.161,0.248
335000,0.094,0.234
335500,-0.015,0.254
336000,0.053,0.236
336500,0.013,0.218
337000,0.107,0.258
337500,-0.047,0.23
338000,0.226,0.276
338500,0.071,0.236
339000,0.032,0.242
339500,0.055,0.226
340000,0.084,0.252
340500,0.254,0.25
341000,0.14,0.254
341500,0.214,0.24
342000,-0.048,0.202
342500,0.049,0.25
343000,-0.049,0.22
343500,0.222,0.25
344000,0.048,0.242
344500,0.316,0.256
345000,0.065,0.246
345500,-0.221,0.22
346000,0.295,0.288
346500,0.102,0.276
347000,0.097,0.26
347500,0.248,0.24
348000,0.11,0.228
348500,0.233,0.258
349000,0.232,0.262
349500,0.135,0.258
350000,0.029,0.248
350500,-0.007,0.244
351000,0.338,0.27
351500,0.321,0.284
352000,0.118,0.258
352500,0.281,0.27
353000,-0.168,0.204
353500,0.107,0.22
354000,0.231,0.276
354500,0.048,0.232
355000,0.167,0.27
355500,0.036,0.226
356000,0.258,0.268
356500,0.056,0.236
357000,0.016,0.238
357500,0.131,0.258
358000,0.082,0.258
358500,0.109,0.25
359000,0.196,0.254
359500,-0.096,0.212
360000,0.169,0.242
360500,0.141,0.272
361000,0.156,0.25
361500,0.102,0.238
362000,0.099,0.258
362500,0.233,0.274
363000,0.244,0.262
363500,0.275,0.284
364000,0.223,0.248
364500,-0.063,0.232
365000,0.202,0.262
365500,0.2,0.234
366000,0.232,0.26
366500,0.026,0.266
367000,0.297,0.268
367500,-0.209,0.218
368000,-0.007,0.254
368500,0.149,0.236
369000,0.061,0.236
369500,0.269,0.254
370000,0.118,0.262
370500,0.101,0.252
371000,0.15,0.252
371500,0.048,0.242
372000,0.054,0.224
372500,0.221,0.286
373000,0.245,0.252
373500,0.188,0.236
374000,0.265,0.296
374500,0.279,0.276
375000,0.142,0.244
375500,0.121,0.27
376000,0.174,0.256
376500,0.18,0.28
377000,0.172,0.27
377500,0.013,0.254
378000,0.022,0.252
378500,0.163,0.25
379000,0.141,0.248
379500,0.085,0.246
380000,0.108,0.254
380500,0.039,0.226
381000,0.084,0.266
381500,0.118,0.238
382000,0.2,0.278
382500,-0.055,0.234
383000,0.226,0.286
383500,0.13,0.244
384000,0.34,0.276
384500,0.083,0.266
385000,0.204,0.276
385500,0.244,0.28
386000,0.105,0.258
386500,0.156,0.26
387000,0.081,0.264
387500,-0.182,0.218
388000,0.119,0.266
388500,-0.138,0.236
389000,0.03,0.232
389500,0.082,0.252
390000,0.152,0.242
390500,0.112,0.23
391000,0.208,0.252
391500,-0.188,0.218
392000,0.21,0.256
392500,0.039,0.264
393000,0.249,0.288
393500,0.212,0.248
394000,0.134,0.256
394500,0.243,0.264
395000,0.335,0.248
395500,0.261,0.28
396000,0.23,0.256
396500,0.11,0.252
397000,0.245,0.236
397500,-0.016,0.228
398000,0.162,0.262
398500,0.226,0.27
399000,0.147,0.25
399500,-0.099,0.224
400000,0.033,0.23
400500,0.104,0.24
401000,0.039,0.264
401500,0.182,0.264
402000,0.284,0.268
402500,0.176,0.258
403000,0.244,0.26
403500,0.061,0.246
404000,0.29,0.246
404500,-0.058,0.234
405000,0.254,0.282
405500,0.004,0.23
406000,0.082,0.272
406500,0.216,0.262
407000,0.12,0.274
407500,0.268,0.27
408000,-0.02,0.24
408500,0.23,0.28
409000,0.1,0.26
409500,0.291,0.26
410000,0.303,0.292
410500,-0.036,0.26
411000,-0.05,0.248
411500,0.118,0.262
412000,0.189,0.232
412500,0.01,0.258
413000,0.111,0.268
413500,0.166,0.256
414000,0.218,0.256
414500,0.304,0.274
415000,0.258,0.312
415500,0.21,0.276
416000,0.237,0.268
416500,0.264,0.252
417000,0.152,0.244
417500,0.239,0.272
418000,-0.003,0.238
418500,0.152,0.258
419000,0.161,0.246
419500,0.076,0.248
420000,0.142,0.252
420500,0.055,0.256
421000,0.183,0.294
421500,0.339,0.284
422000,0.056,0.258
422500,0.01,0.244
423000,0.149,0.264
423500,0.021,0.278
424000,0.143,0.228
424500,0.082,0.248
425000,0.327,0.292
425500,0.104,0.254
426000,0.213,0.268
426500,0.018,0.272
427000,0.141,0.26
427500,0.314,0.274
428000,0.212,0.24
428500,0.272,0.232
429000,0.13,0.224
429500,-0.312,0.224
430000,-0.372,0.198
430500,-0.549,0.202
431000,-0.491,0.2
431500,-0.439,0.214
432000,-0.511,0.196
432500,-0.394,0.236
433000,-0.42,0.224
433500,-0.328,0.222
434000,-0.248,0.24
434500,-0.69,0.206
435000,-0.561,0.228
435500,0.023,0.268
436000,0.46,0.276
436500,0.434,0.31
437000,0.254,0.26
437500,0.299,0.254
438000,0.275,0.264
438500,0.155,0.246
439000,0.301,0.286
439500,0.36,0.266
440000,0.455,0.282
440500,0.428,0.29
441000,0.13,0.228
441500,0.235,0.268
442000,0.66,0.288
442500,0.34,0.256
443000,0.261,0.264
443500,0.467,0.278
444000,0.758,0.286
444500,0.547,0.284
445000,0.485,0.286
445500,0.215,0.25
446000,0.258,0.268
446500,-0.051,0.23
447000,0.276,0.276
447500,0.413,0.27
448000,0.402,0.284
448500,0.428,0.314
449000,0.376,0.268
449500,0.534,0.286
450000,0.592,0.284
450500,0.305,0.288
451000,0.146,0.254
451500,0.319,0.274
452000,0.385,0.278
452500,0.591,0.302
453000,0.271,0.24
453500,0.388,0.264
454000,0.72,0.336
454500,0.264,0.262
455000,0.707,0.29
455500,0.419,0.298
456000,0.593,0.284
456500,0.398,0.284
457000,0.341,0.31
457500,0.392,0.296
458000,0.356,0.278
458500,0.455,0.276
459000,0.391,0.278
459500,0.162,0.238
460000,0.589,0.286
460500,0.609,0.292
461000,0.256,0.24
461500,0.502,0.296
462000,0.372,0.248
462500,0.343,0.274
463000,0.379,0.246
463500,0.384,0.266
464000,0.39,0.27
464500,0.474,0.294
465000,0.381,0.28
465500,0.265,0.278
466000,0.322,0.284
466500,0.236,0.288
467000,0.586,0.296
467500,0.347,0.266
468000,0.552,0.306
468500,0.066,0.244
469000,0.524,0.294
469500,0.505,0.282
470000,0.177,0.278
470500,0.612,0.274
471000,0.482,0.284
471500,0.228,0.254
472000,0.421,0.292
472500,0.265,0.268
473000,0.231,0.274
473500,0.551,0.28
474000,0.736,0.298
474500,0.27,0.26
475000,0.561,0.296
475500,0.626,0.276
476000,0.506,0.296
476500,0.399,0.262
477000,0.507,0.29
477500,0.546,0.312
478000,0.28,0.266
478500,0.446,0.284
479000,0.294,0.272
479500,0.531,0.284
480000,0.231,0.25
480500,0.345,0.264
481000,0.225,0.274
481500,0.227,0.254
482000,0.635,0.298
482500,0.394,0.278
483000,0.227,0.264
483500,0.51,0.292
484000,0.329,0.262
484500,0.463,0.3
485000,0.322,0.276
485500,0.351,0.284
486000,0.51,0.288
486500,0.45,0.3
487000,0.449,0.29
487500,0.643,0.278
488000,0.426,0.274
488500,0.403,0.276
489000,0.444,0.292
489500,0.275,0.26
490000,0.549,0.306
490500,0.697,0.27
491000,0.506,0.286
491500,0.376,0.288
492000,0.228,0.26
492500,0.571,0.274
493000,0.344,0.268
493500,0.291,0.256
494000,0.269,0.248
494500,0.596,0.304
495000,0.442,0.282
495500,0.412,0.266
496000,0.596,0.284
496500,0.415,0.276
497000,0.435,0.28
497500,0.304,0.256
498000,0.638,0.34
498500,0.269,0.246
499000,0.305,0.282
499500,0.72,0.316
500000,0.324,0.26
500500,0.217,0.242
501000,0.28,0.274
501500,0.246,0.274
502000,-0.011,0.242
502500,0.473,0.274
503000,0.264,0.268
503500,0.55,0.294
504000,0.534,0.302
504500,0.461,0.304
505000,0.552,0.302
505500,0.48,0.314
506000,0.203,0.276
506500,0.499,0.294
507000,0.479,0.282
507500,0.406,0.264
508000,0.263,0.262
508500,0.082,0.23
509000,0.52,0.278
509500,0.516,0.27
510000,0.59,0.286
510500,0.554,0.292
511000,0.507,0.286
511500,0.289,0.284
512000,0.637,0.302
512500,0.476,0.288
513000,0.252,0.246
513500,0.643,0.274
514000,0.346,0.286
514500,0.309,0.282
515000,0.39,0.28
515500,0.481,0.294
516000,0.469,0.278
516500,0.43,0.262
517000,0.381,0.264
517500,0.458,0.314
518000,0.792,0.33
518500,0.576,0.262
519000,0.204,0.262
519500,0.317,0.278
520000,0.362,0.262
520500,0.489,0.292
521000,0.649,0.28
521500,0.501,0.298
522000,0.358,0.266
522500,0.169,0.26
523000,0.362,0.272
523500,0.488,0.298
524000,0.101,0.262
524500,0.441,0.272
525000,0.606,0.294
525500,0.479,0.294
526000,0.25,0.28
526500,0.328,0.304
527000,0.943,0.35
527500,0.496,0.318
528000,0.42,0.26
528500,0.442,0.288
529000,0.844,0.358
529500,0.593,0.3
530000,0.35,0.282
530500,0.396,0.298
531000,0.384,0.292
531500,0.367,0.256
532000,0.366,0.264
532500,0.346,0.284
533000,0.564,0.308
533500,0.542,0.306
534000,0.159,0.264
534500,0.536,0.266
535000,0.216,0.266
535500,0.438,0.27
536000,0.198,0.296
536500,0.392,0.258
537000,0.384,0.302
537500,0.282,0.258
538000,0.453,0.286
538500,0.577,0.276
539000,0.604,0.28
539500,0.256,0.252
540000,0.472,0.286
540500,0.454,0.276
541000,0.412,0.3
541500,0.364,0.256
542000,0.752,0.284
542500,0.531,0.296
543000,0.333,0.258
543500,0.193,0.258
544000,0.446,0.308
544500,0.214,0.258
545000,0.421,0.29
545500,0.282,0.268
546000,0.208,0.238
546500,0.201,0.264
547000,0.05,0.25
547500,0.284,0.322
548000,0.395,0.252
548500,0.226,0.272
549000,0.132,0.256
549500,0.506,0.298
550000,0.477,0.292
550500,0.2,0.272
551000,0.404,0.276
551500,0.214,0.29
552000,0.248,0.296
552500,0.511,0.3
553000,0.514,0.3
553500,0.222,0.26
554000,0.453,0.294
554500,0.376,0.292
555000,0.588,0.306
555500,0.338,0.278
556000,0.286,0.278
556500,0.348,0.296
557000,0.478,0.316
557500,0.309,0.272
558000,0.379,0.282
558500,0.276,0.256
559000,0.454,0.288
559500,0.268,0.264
560000,0.256,0.272
560500,0.264,0.308
561000,0.224,0.284
561500,0.231,0.26
562000,0.412,0.306
562500,0.338,0.282
563000,0.43,0.286
563500,0.33,0.3
564000,0.192,0.282
564500,0.196,0.266
565000,0.292,0.268
565500,0.426,0.292
566000,0.371,0.292
566500,0.249,0.27
567000,0.284,0.278
567500,0.144,0.278
568000,0.179,0.278
568500,0.246,0.268
569000,0.418,0.286
569500,0.732,0.334
570000,0.342,0.282
570500,0.276,0.248
571000,0.217,0.266
571500,0.402,0.292
572000,0.352,0.278
572500,0.372,0.266
573000,0.352,0.276
573500,0.405,0.288
574000,0.22,0.268
574500,0.256,0.284
575000,0.252,0.282
575500,0.256,0.262
576000,0.232,0.258
576500,0.382,0.3
577000,0.395,0.296
577500,0.134,0.228
578000,0.27,0.278
578500,0.206,0.27
579000,0.448,0.3
579500,0.315,0.262
580000,0.332,0.278
580500,0.366,0.264
581000,0.214,0.266
581500,0.262,0.286
582000,0.316,0.282
582500,0.41,0.274
583000,0.268,0.288
583500,0.204,0.262
584000,0.275,0.288
584500,0.388,0.3
585000,0.28,0.278
585500,0.459,0.276
586000,0.461,0.282
586500,0.25,0.308
587000,0.352,0.286
587500,0.356,0.298
588000,0.331,0.26
588500,0.442,0.29
589000,0.344,0.304
589500,0.19,0.272
590000,0.44,0.306
590500,0.108,0.282
591000,0.514,0.3
591500,0.12,0.25
592000,0.013,0.26
592500,0.366,0.266
593000,0.354,0.304
593500,0.328,0.302
594000,0.466,0.276
594500,0.416,0.298
595000,0.558,0.288
595500,0.178,0.274
596000,0.346,0.288
596500,0.234,0.286
597000,0.284,0.29
597500,0.35,0.298
598000,0.258,0.296
598500,0.32,0.262
599000,0.25,0.272
599500,0.274,0.256
600000,0.398,0.306
600500,0.214,0.274
601000,0.32,0.292
601500,0.146,0.278
602000,0.358,0.286
602500,0.176,0.27
603000,0.296,0.266
603500,0.436,0.31
604000,0.119,0.252
604500,0.394,0.304
605000,0.229,0.256
605500,0.38,0.27
606000,0.342,0.272
606500,0.382,0.274
607000,0.354,0.286
607500,0.364,0.284
608000,0.33,0.266
608500,0.068,0.256
609000,0.431,0.282
