hand,avg_reward,win_rate
500,-0.677,0.01
1000,-0.485,0.064
1500,-0.584,0.094
2000,-0.138,0.168
2500,-0.292,0.18
3000,-1.053,0.142
3500,-0.429,0.206
4000,-0.547,0.22
4500,-0.259,0.228
5000,-0.408,0.2
5500,-0.25,0.212
6000,-0.25,0.226
6500,-0.733,0.196
7000,-0.162,0.224
7500,-0.462,0.21
8000,-0.714,0.202
8500,-0.366,0.204
9000,-0.364,0.218
9500,-0.048,0.248
10000,-0.814,0.2
10500,-0.584,0.212
11000,-0.57,0.216
11500,-0.328,0.242
12000,-0.372,0.244
12500,-0.448,0.24
13000,-0.704,0.216
13500,-0.438,0.254
14000,-0.648,0.218
14500,-0.354,0.224
15000,-0.466,0.208
15500,-0.418,0.228
16000,-0.644,0.222
16500,-0.67,0.218
17000,-0.154,0.21
17500,-0.268,0.232
18000,-0.356,0.236
18500,-0.51,0.24
19000,-0.468,0.232
19500,-0.858,0.23
20000,-0.43,0.216
20500,-0.316,0.238
21000,-0.658,0.212
21500,-0.48,0.216
22000,-0.38,0.204
22500,-1.02,0.2
23000,-0.61,0.19
23500,-0.446,0.214
24000,-0.47,0.21
24500,-0.468,0.202
25000,-0.758,0.19
25500,-0.626,0.228
26000,-0.596,0.206
26500,-0.31,0.238
27000,-0.106,0.24
27500,-0.782,0.218
28000,-0.322,0.242
28500,-0.174,0.24
29000,-0.47,0.204
29500,-0.584,0.216
30000,-0.624,0.216
30500,-0.846,0.198
31000,-0.148,0.228
31500,0.172,0.278
32000,0.436,0.294
32500,0.248,0.248
33000,0.184,0.268
33500,-0.336,0.228
34000,0.114,0.254
34500,0.376,0.278
35000,-0.006,0.254
35500,-0.006,0.254
36000,0.178,0.266
36500,-0.062,0.242
37000,0.008,0.26
37500,0.146,0.27
38000,0.01,0.274
38500,-0.128,0.23
39000,0.1,0.29
39500,-0.104,0.262
40000,-0.174,0.252
40500,-0.006,0.274
41000,0.326,0.292
41500,-0.1,0.254
42000,0.078,0.258
42500,-0.34,0.24
43000,-0.076,0.242
43500,-0.192,0.25
44000,-0.16,0.224
44500,0.036,0.294
45000,0.22,0.284
45500,-0.284,0.22
46000,0.106,0.246
46500,-0.172,0.246
47000,0.244,0.27
47500,-0.124,0.246
48000,-0.47,0.212
48500,0.066,0.264
49000,0.024,0.278
49500,0.014,0.268
50000,0.136,0.274
50500,-0.022,0.268
51000,0.098,0.25
51500,0.256,0.268
52000,0.194,0.276
52500,0.03,0.234
53000,0.274,0.272
53500,-0.056,0.276
54000,0.108,0.28
54500,-0.022,0.252
55000,-0.152,0.246
55500,0.204,0.288
56000,0.154,0.27
56500,0.43,0.28
57000,-0.002,0.252
57500,0.19,0.268
58000,-0.314,0.258
58500,-0.066,0.244
59000,0.362,0.292
59500,0.236,0.274
60000,-0.11,0.262
60500,0.054,0.272
61000,0.074,0.266
61500,-0.116,0.246
62000,0.33,0.274
62500,0.074,0.264
63000,0.182,0.268
63500,-0.188,0.25
64000,-0.03,0.246
64500,0.056,0.284
65000,-0.27,0.228
65500,0.146,0.274
66000,-0.254,0.244
66500,0.488,0.294
67000,0.05,0.274
67500,-0.304,0.236
68000,0.03,0.254
68500,0.412,0.306
69000,-0.012,0.246
69500,0.182,0.258
70000,-0.07,0.246
70500,-0.208,0.24
71000,-0.244,0.228
71500,-0.112,0.25
72000,0.012,0.24
72500,0.272,0.262
73000,-0.078,0.238
73500,-0.216,0.24
74000,-0.256,0.232
74500,0.26,0.304
75000,0.002,0.268
75500,-0.066,0.27
76000,0.144,0.262
76500,0.044,0.274
77000,0.174,0.262
77500,-0.068,0.284
78000,0.06,0.266
78500,-0.062,0.238
79000,-0.068,0.252
79500,-0.004,0.26
80000,-0.086,0.258
80500,0.014,0.258
81000,0.302,0.28
81500,-0.184,0.214
82000,-0.174,0.242
82500,0.214,0.28
83000,-0.066,0.256
83500,-0.178,0.228
84000,-0.07,0.232
84500,-0.078,0.258
85000,-0.028,0.262
85500,-0.096,0.278
86000,0.162,0.298
86500,0.044,0.296
87000,0.334,0.284
87500,0.16,0.29
88000,-0.048,0.236
88500,-0.058,0.27
89000,-0.292,0.222
89500,0.154,0.266
90000,-0.136,0.23
90500,0.06,0.248
91000,0.252,0.288
91500,-0.252,0.242
92000,-0.276,0.238
92500,0.036,0.272
93000,0.052,0.246
93500,0.132,0.252
94000,0.046,0.246
94500,-0.412,0.216
95000,0.032,0.24
95500,-0.21,0.248
96000,0.048,0.258
96500,0.058,0.262
97000,-0.156,0.25
97500,0.18,0.258
98000,-0.466,0.226
98500,0.116,0.27
99000,-0.042,0.246
99500,0.236,0.264
100000,0.198,0.26
