hand,avg_reward,win_rate
500,-0.763,0.006
1000,-0.726,0.006
1500,-0.714,0.012
2000,-0.627,0.004
2500,-0.745,0.01
3000,-0.681,0.018
3500,-0.664,0.022
4000,-0.647,0.02
4500,-0.809,0.018
5000,-0.515,0.042
5500,-0.553,0.046
6000,-0.628,0.034
6500,-0.561,0.044
7000,-0.719,0.036
7500,-0.5,0.046
8000,-0.617,0.054
8500,-0.548,0.062
9000,-0.509,0.072
9500,-0.457,0.068
10000,-0.619,0.056
10500,-0.564,0.056
11000,-0.418,0.086
11500,-0.46,0.082
12000,-0.461,0.09
12500,-0.4,0.106
13000,-0.434,0.088
13500,-0.351,0.104
14000,-0.415,0.11
14500,-0.241,0.122
15000,-0.275,0.138
15500,-0.168,0.16
16000,-0.136,0.138
16500,-0.032,0.168
17000,-0.109,0.176
17500,-0.104,0.126
18000,-0.115,0.178
18500,0.098,0.186
19000,-0.213,0.166
19500,0.052,0.208
20000,-0.035,0.174
20500,-0.149,0.186
21000,-0.115,0.194
21500,0.068,0.19
22000,-0.31,0.174
22500,-0.088,0.218
23000,-0.071,0.228
23500,-0.135,0.182
24000,0.125,0.226
24500,-0.256,0.18
25000,0.176,0.22
25500,0.032,0.236
26000,0.116,0.232
26500,0.051,0.222
27000,-0.07,0.192
27500,0.09,0.216
28000,0.13,0.248
28500,0.262,0.258
29000,0.126,0.234
29500,0.015,0.27
30000,0.104,0.264
30500,0.258,0.248
31000,0.143,0.236
31500,0.067,0.218
32000,0.16,0.238
32500,0.127,0.252
33000,0.328,0.256
33500,0.208,0.256
34000,0.111,0.24
34500,0.064,0.238
35000,0.128,0.256
35500,0.402,0.28
36000,0.04,0.23
36500,-0.014,0.25
37000,0.108,0.25
37500,0.12,0.222
38000,0.082,0.23
38500,0.2,0.248
39000,-0.092,0.236
39500,0.535,0.294
40000,0.199,0.272
40500,0.183,0.252
41000,0.29,0.256
41500,0.498,0.29
42000,0.153,0.252
42500,0.249,0.268
43000,0.346,0.294
43500,0.25,0.276
44000,0.408,0.286
44500,0.398,0.306
45000,0.127,0.264
45500,0.265,0.272
46000,0.328,0.276
46500,0.437,0.3
47000,0.266,0.262
47500,0.39,0.274
48000,0.174,0.28
48500,0.23,0.28
49000,0.532,0.316
49500,0.435,0.304
50000,0.374,0.3
50500,0.156,0.26
51000,0.45,0.284
51500,0.412,0.304
52000,0.242,0.286
52500,0.374,0.302
53000,0.09,0.25
53500,0.26,0.278
54000,0.32,0.302
54500,0.288,0.266
55000,0.398,0.272
55500,0.395,0.284
56000,0.298,0.278
56500,0.05,0.254
57000,0.226,0.274
57500,0.457,0.278
58000,0.21,0.26
58500,0.033,0.248
59000,0.076,0.27
59500,0.404,0.274
60000,0.214,0.27
60500,0.08,0.234
61000,0.402,0.272
61500,0.167,0.262
62000,0.196,0.284
62500,0.482,0.31
63000,0.038,0.268
63500,0.443,0.296
64000,0.272,0.278
64500,0.04,0.248
65000,0.092,0.25
65500,0.334,0.286
66000,0.352,0.284
66500,0.204,0.26
67000,0.344,0.294
67500,0.116,0.26
68000,0.224,0.28
68500,0.34,0.264
69000,0.302,0.288
69500,0.352,0.292
70000,0.534,0.296
70500,0.066,0.248
71000,0.178,0.274
71500,0.554,0.32
72000,0.408,0.296
72500,0.328,0.272
73000,0.328,0.284
73500,0.244,0.284
74000,0.319,0.292
74500,0.43,0.3
75000,0.188,0.266
75500,0.358,0.28
76000,0.364,0.29
76500,0.304,0.298
77000,0.26,0.256
77500,0.588,0.314
78000,0.436,0.302
78500,0.374,0.29
79000,0.46,0.302
79500,0.404,0.314
80000,0.2,0.282
80500,0.364,0.29
81000,0.184,0.268
81500,0.352,0.278
82000,0.374,0.296
82500,0.296,0.286
83000,0.28,0.288
83500,0.318,0.3
84000,0.218,0.276
84500,0.282,0.29
85000,0.156,0.282
85500,0.322,0.292
86000,0.25,0.28
86500,0.472,0.304
87000,0.4,0.296
87500,0.322,0.294
88000,0.178,0.29
88500,0.502,0.308
89000,0.142,0.27
89500,0.43,0.318
90000,0.45,0.31
90500,0.218,0.262
91000,0.44,0.274
91500,0.452,0.308
92000,0.194,0.276
92500,0.318,0.284
93000,0.592,0.31
93500,0.312,0.274
94000,0.486,0.306
94500,0.35,0.308
95000,0.286,0.284
95500,0.42,0.294
96000,0.432,0.29
96500,0.346,0.274
97000,0.38,0.296
97500,0.468,0.304
98000,0.268,0.28
98500,0.242,0.27
99000,0.454,0.314
99500,0.318,0.314
100000,0.35,0.29
