hand,avg_reward,win_rate
500,-0.718,0.0
1000,-0.754,0.0
1500,-0.695,0.004
2000,-0.782,0.002
2500,-0.753,0.002
3000,-0.739,0.004
3500,-0.742,0.002
4000,-0.764,0.002
4500,-0.693,0.004
5000,-0.736,0.002
5500,-0.695,0.002
6000,-0.63,0.008
6500,-0.65,0.01
7000,-0.792,0.002
7500,-0.739,0.0
8000,-0.718,0.004
8500,-0.679,0.0
9000,-0.761,0.004
9500,-0.721,0.006
10000,-0.832,0.006
10500,-0.742,0.0
11000,-0.778,0.008
11500,-0.693,0.008
12000,-0.764,0.006
12500,-0.619,0.012
13000,-0.721,0.008
13500,-0.745,0.004
14000,-0.712,0.008
14500,-0.818,0.004
15000,-0.752,0.004
15500,-0.772,0.002
16000,-0.72,0.0
16500,-0.776,0.006
17000,-0.811,0.006
17500,-0.752,0.004
18000,-0.736,0.006
18500,-0.792,0.004
19000,-0.803,0.004
19500,-0.751,0.002
20000,-0.71,0.006
20500,-0.705,0.002
21000,-0.784,0.004
21500,-0.58,0.01
22000,-0.773,0.006
22500,-0.645,0.008
23000,-0.56,0.008
23500,-0.728,0.004
24000,-0.83,0.002
24500,-0.828,0.006
25000,-0.715,0.004
25500,-0.67,0.01
26000,-0.844,0.008
26500,-0.691,0.008
27000,-0.764,0.01
27500,-0.716,0.006
28000,-0.798,0.002
28500,-0.667,0.008
29000,-0.641,0.01
29500,-0.709,0.0
30000,-0.713,0.002
30500,-0.741,0.016
31000,-0.724,0.008
31500,-0.587,0.018
32000,-0.735,0.004
32500,-0.716,0.002
33000,-0.729,0.008
33500,-0.663,0.014
34000,-0.715,0.006
34500,-0.754,0.006
35000,-0.717,0.014
35500,-0.711,0.006
36000,-0.71,0.008
36500,-0.676,0.006
37000,-0.655,0.006
37500,-0.799,0.01
38000,-0.698,0.01
38500,-0.731,0.01
39000,-0.741,0.01
39500,-0.613,0.014
40000,-0.69,0.008
40500,-0.696,0.018
41000,-0.635,0.012
41500,-0.693,0.016
42000,-0.756,0.002
42500,-0.764,0.0
43000,-0.766,0.006
43500,-0.78,0.01
44000,-0.6,0.016
44500,-0.688,0.02
45000,-0.674,0.008
45500,-0.724,0.018
46000,-0.535,0.02
46500,-0.723,0.01
47000,-0.759,0.006
47500,-0.577,0.02
48000,-0.657,0.012
48500,-0.777,0.0
49000,-0.743,0.002
49500,-0.612,0.02
50000,-0.678,0.014
50500,-0.607,0.02
51000,-0.732,0.006
51500,-0.727,0.004
52000,-0.714,0.016
52500,-0.638,0.02
53000,-0.716,0.012
53500,-0.747,0.004
54000,-0.789,0.01
54500,-0.781,0.018
55000,-0.705,0.016
55500,-0.764,0.01
56000,-0.787,0.008
56500,-0.646,0.02
57000,-0.63,0.018
57500,-0.757,0.02
58000,-0.675,0.014
58500,-0.782,0.012
59000,-0.695,0.022
59500,-0.8,0.01
60000,-0.783,0.01
60500,-0.717,0.012
61000,-0.794,0.012
61500,-0.769,0.016
62000,-0.712,0.016
62500,-0.726,0.014
63000,-0.772,0.014
63500,-0.717,0.01
64000,-0.822,0.008
64500,-0.756,0.016
65000,-0.756,0.014
65500,-0.653,0.02
66000,-0.652,0.018
66500,-0.581,0.022
67000,-0.768,0.012
67500,-0.709,0.018
68000,-0.797,0.008
68500,-0.656,0.028
69000,-0.653,0.016
69500,-0.644,0.018
70000,-0.66,0.018
70500,-0.772,0.016
71000,-0.723,0.02
71500,-0.584,0.02
72000,-0.664,0.018
72500,-0.732,0.026
73000,-0.677,0.016
73500,-0.771,0.008
74000,-0.808,0.016
74500,-0.733,0.02
75000,-0.78,0.018
75500,-0.594,0.022
76000,-0.673,0.022
76500,-0.62,0.026
77000,-0.741,0.012
77500,-0.73,0.022
78000,-0.545,0.014
78500,-0.855,0.014
79000,-0.814,0.02
79500,-0.597,0.028
80000,-0.804,0.018
80500,-0.554,0.03
81000,-0.867,0.014
81500,-0.752,0.014
82000,-0.741,0.02
82500,-0.697,0.03
83000,-0.76,0.012
83500,-0.762,0.024
84000,-0.701,0.014
84500,-0.758,0.016
85000,-0.768,0.018
85500,-0.749,0.024
86000,-0.666,0.032
86500,-0.616,0.03
87000,-0.678,0.022
87500,-0.652,0.042
88000,-0.688,0.024
88500,-0.744,0.01
89000,-0.879,0.01
89500,-0.64,0.024
90000,-0.639,0.018
90500,-0.772,0.026
91000,-0.705,0.016
91500,-0.691,0.04
92000,-0.659,0.02
92500,-0.67,0.03
93000,-0.785,0.022
93500,-0.908,0.016
94000,-0.804,0.016
94500,-0.795,0.02
95000,-0.697,0.016
95500,-0.806,0.016
96000,-0.738,0.03
96500,-0.679,0.026
97000,-0.543,0.032
97500,-0.748,0.026
98000,-0.783,0.018
98500,-0.664,0.02
99000,-0.55,0.024
99500,-0.671,0.034
100000,-0.72,0.022
