hand,avg_reward,win_rate
500,-0.749,0.012
1000,-0.768,0.004
1500,-0.673,0.012
2000,-0.726,0.008
2500,-0.681,0.014
3000,-0.704,0.014
3500,-0.893,0.008
4000,-0.683,0.022
4500,-0.736,0.018
5000,-0.646,0.026
5500,-0.728,0.024
6000,-0.708,0.03
6500,-0.728,0.038
7000,-0.746,0.026
7500,-0.687,0.034
8000,-0.608,0.054
8500,-0.634,0.052
9000,-0.738,0.046
9500,-0.623,0.062
10000,-0.563,0.062
