hand,avg_reward,win_rate
251000,-0.071,0.202
251500,0.027,0.222
252000,0.396,0.272
252500,0.066,0.228
253000,0.308,0.242
253500,0.261,0.256
254000,0.111,0.22
254500,0.101,0.198
255000,0.248,0.21
255500,0.028,0.202
256000,0.123,0.226
256500,-0.068,0.212
257000,0.216,0.238
257500,-0.018,0.228
258000,0.148,0.212
258500,-0.034,0.186
259000,0.159,0.226
259500,-0.015,0.21
260000,0.06,0.23
260500,-0.002,0.202
261000,0.117,0.228
261500,0.136,0.236
262000,0.144,0.238
262500,0.214,0.238
263000,0.187,0.206
263500,0.088,0.206
264000,0.089,0.238
264500,0.095,0.222
265000,0.037,0.228
265500,0.157,0.22
266000,0.2,0.244
266500,0.054,0.208
267000,0.133,0.238
267500,0.09,0.222
268000,0.192,0.262
268500,0.289,0.234
269000,0.039,0.216
269500,-0.074,0.174
270000,0.071,0.254
270500,0.317,0.27
271000,0.294,0.244
271500,0.22,0.268
272000,0.132,0.222
272500,-0.036,0.218
273000,0.201,0.236
273500,0.126,0.23
274000,0.379,0.266
274500,0.272,0.256
275000,-0.014,0.218
275500,0.165,0.24
276000,0.344,0.236
276500,0.168,0.236
277000,-0.151,0.212
277500,0.222,0.25
278000,-0.022,0.222
278500,-0.095,0.194
279000,0.139,0.24
279500,0.188,0.244
280000,0.189,0.224
280500,0.216,0.262
281000,0.257,0.218
281500,0.293,0.262
282000,0.106,0.23
282500,-0.155,0.226
283000,0.231,0.264
283500,0.212,0.248
284000,0.196,0.232
284500,0.544,0.276
285000,0.263,0.262
285500,0.065,0.222
286000,0.129,0.232
286500,0.352,0.28
287000,0.52,0.292
287500,0.337,0.262
288000,0.066,0.232
288500,-0.035,0.22
289000,0.172,0.252
289500,0.057,0.226
290000,0.162,0.22
290500,0.027,0.226
291000,0.139,0.24
291500,0.049,0.218
292000,0.142,0.23
292500,-0.027,0.224
293000,0.252,0.232
293500,0.196,0.25
294000,0.298,0.264
294500,0.225,0.24
295000,0.097,0.228
295500,0.238,0.234
296000,0.092,0.226
296500,0.375,0.26
297000,0.013,0.212
297500,0.096,0.254
298000,0.094,0.248
298500,0.045,0.234
299000,-0.077,0.218
299500,0.366,0.262
300000,0.117,0.222
300500,0.285,0.256
301000,-0.052,0.216
301500,0.011,0.226
302000,0.262,0.254
302500,0.131,0.228
303000,-0.067,0.216
303500,0.194,0.242
304000,0.357,0.242
304500,0.209,0.24
305000,0.299,0.262
305500,0.157,0.224
306000,0.127,0.232
306500,0.231,0.236
307000,0.227,0.246
307500,0.089,0.236
308000,0.25,0.248
308500,-0.048,0.192
309000,0.253,0.248
309500,0.067,0.25
310000,0.218,0.246
310500,0.321,0.268
311000,0.417,0.258
311500,0.186,0.254
312000,0.227,0.234
312500,0.307,0.242
313000,0.126,0.266
313500,0.08,0.242
314000,0.207,0.236
314500,0.15,0.244
315000,0.082,0.234
315500,0.091,0.222
316000,0.091,0.236
316500,0.378,0.252
317000,0.246,0.258
317500,0.319,0.248
318000,0.167,0.248
318500,0.248,0.258
319000,0.148,0.228
319500,-0.015,0.216
320000,0.163,0.242
320500,0.232,0.27
321000,0.333,0.262
321500,0.053,0.236
322000,0.09,0.232
322500,0.262,0.26
323000,0.293,0.264
323500,0.075,0.22
324000,0.045,0.226
324500,0.047,0.248
325000,0.155,0.254
325500,0.299,0.278
326000,0.165,0.262
326500,0.17,0.26
327000,0.123,0.264
327500,0.156,0.248
328000,0.154,0.254
328500,0.244,0.268
329000,0.269,0.246
329500,0.123,0.234
330000,0.051,0.232
330500,0.173,0.268
331000,0.388,0.28
331500,0.09,0.268
332000,0.268,0.274
332500,0.211,0.258
333000,0.318,0.256
333500,0.101,0.232
334000,0.075,0.252
334500,0.563,0.28
335000,0.287,0.258
335500,0.27,0.26
336000,0.345,0.28
336500,0.436,0.268
337000,0.181,0.248
337500,0.171,0.25
338000,0.274,0.24
338500,0.423,0.288
339000,0.282,0.266
339500,0.189,0.248
340000,0.34,0.252
340500,0.222,0.26
341000,0.483,0.28
341500,0.411,0.28
342000,0.229,0.258
342500,0.503,0.3
343000,0.498,0.268
343500,0.102,0.248
344000,0.385,0.28
344500,0.213,0.256
345000,0.083,0.238
345500,0.306,0.282
346000,0.135,0.26
346500,0.326,0.26
347000,0.38,0.284
347500,0.0,0.228
348000,0.182,0.24
348500,0.032,0.238
349000,0.256,0.258
349500,0.276,0.252
350000,0.234,0.246
350500,0.255,0.262
351000,0.097,0.26
351500,0.605,0.306
352000,0.148,0.236
352500,0.304,0.266
353000,0.219,0.252
353500,0.437,0.288
354000,0.289,0.264
354500,0.433,0.262
355000,-0.02,0.222
355500,0.018,0.242
356000,0.27,0.24
356500,0.559,0.282
357000,0.338,0.278
357500,0.013,0.24
358000,0.385,0.29
358500,0.149,0.256
359000,0.251,0.268
359500,0.276,0.25
360000,0.208,0.26
360500,0.199,0.25
361000,0.226,0.238
361500,0.218,0.264
362000,0.495,0.284
362500,0.366,0.272
363000,0.219,0.27
363500,0.343,0.284
364000,0.484,0.266
364500,0.238,0.26
365000,0.37,0.278
365500,0.181,0.236
366000,0.362,0.28
366500,0.071,0.254
367000,0.167,0.236
367500,0.229,0.256
368000,0.443,0.288
368500,0.04,0.236
369000,0.272,0.242
369500,0.255,0.278
370000,0.158,0.254
370500,0.166,0.218
371000,0.027,0.236
371500,0.152,0.276
372000,0.148,0.23
372500,0.355,0.284
373000,0.453,0.308
373500,0.498,0.272
374000,0.306,0.292
374500,0.406,0.268
375000,0.609,0.316
375500,0.471,0.264
376000,0.16,0.252
376500,0.407,0.304
377000,0.19,0.26
377500,0.199,0.254
378000,-0.093,0.22
378500,0.315,0.274
379000,0.35,0.278
379500,0.182,0.26
380000,-0.061,0.208
380500,0.109,0.242
381000,0.163,0.262
381500,0.343,0.266
382000,0.19,0.27
382500,0.218,0.264
383000,0.035,0.228
383500,0.408,0.278
384000,0.406,0.266
384500,0.36,0.288
385000,0.288,0.256
385500,0.227,0.236
386000,0.12,0.244
386500,0.259,0.24
387000,0.184,0.278
387500,0.28,0.268
388000,0.127,0.232
388500,0.156,0.24
389000,0.464,0.28
389500,0.029,0.236
390000,0.021,0.238
390500,0.185,0.258
391000,0.257,0.282
391500,0.35,0.268
392000,0.136,0.254
392500,0.222,0.272
393000,0.515,0.294
393500,0.198,0.258
394000,0.198,0.272
394500,0.282,0.27
395000,0.179,0.258
395500,0.25,0.26
396000,0.215,0.262
396500,-0.024,0.218
397000,0.145,0.25
397500,0.278,0.27
398000,0.293,0.284
398500,-0.058,0.22
399000,0.113,0.254
399500,0.39,0.28
400000,-0.033,0.234
400500,0.346,0.288
401000,0.3,0.3
401500,0.422,0.298
402000,0.218,0.284
402500,0.334,0.278
403000,-0.142,0.228
403500,0.33,0.276
404000,0.452,0.298
404500,0.395,0.292
405000,0.281,0.262
405500,0.209,0.252
406000,0.297,0.274
406500,0.141,0.226
407000,0.063,0.272
407500,0.292,0.274
408000,0.183,0.274
408500,0.057,0.244
409000,0.212,0.298
409500,0.063,0.242
410000,0.314,0.258
410500,0.321,0.262
411000,0.356,0.288
411500,0.325,0.278
412000,0.271,0.274
412500,0.121,0.246
413000,0.349,0.292
413500,0.389,0.288
414000,0.192,0.27
414500,-0.086,0.232
415000,0.384,0.256
415500,0.512,0.312
416000,0.283,0.276
416500,0.252,0.268
417000,0.248,0.276
417500,0.445,0.282
418000,0.379,0.278
418500,0.196,0.258
419000,0.297,0.284
419500,0.356,0.288
420000,0.255,0.274
420500,0.228,0.26
421000,-0.126,0.204
421500,0.229,0.296
422000,0.286,0.268
422500,0.223,0.254
423000,0.252,0.262
423500,0.354,0.268
424000,0.198,0.298
424500,0.486,0.288
425000,0.267,0.29
425500,0.096,0.266
426000,0.36,0.272
426500,0.154,0.24
427000,0.347,0.28
427500,0.252,0.286
428000,0.25,0.278
428500,0.053,0.25
429000,0.413,0.294
429500,0.373,0.29
430000,0.242,0.276
430500,0.14,0.258
431000,0.214,0.266
431500,0.359,0.266
432000,0.127,0.282
432500,0.464,0.298
433000,0.198,0.26
433500,0.12,0.258
434000,0.399,0.314
434500,0.37,0.286
435000,0.103,0.282
435500,0.239,0.27
436000,0.354,0.274
436500,0.466,0.288
437000,0.432,0.29
437500,0.376,0.256
438000,0.268,0.262
438500,0.214,0.256
439000,0.249,0.29
439500,0.192,0.252
440000,0.208,0.256
440500,0.369,0.284
441000,0.264,0.262
441500,0.332,0.258
442000,0.358,0.296
442500,0.231,0.264
443000,0.075,0.246
443500,0.274,0.282
444000,0.24,0.26
444500,0.268,0.274
445000,0.104,0.262
445500,0.198,0.246
446000,0.098,0.266
446500,0.455,0.29
447000,-0.082,0.242
447500,0.424,0.278
448000,0.177,0.302
448500,0.256,0.252
449000,0.359,0.262
449500,0.274,0.268
450000,0.467,0.302
450500,0.336,0.318
451000,0.327,0.284
451500,-0.001,0.248
452000,0.211,0.262
452500,0.191,0.25
453000,0.316,0.262
453500,0.335,0.282
454000,0.188,0.258
454500,0.053,0.248
455000,0.297,0.272
455500,0.364,0.278
456000,0.413,0.296
456500,0.31,0.276
457000,0.168,0.258
457500,0.348,0.274
458000,0.445,0.278
458500,0.363,0.278
459000,0.46,0.274
459500,0.356,0.302
460000,0.47,0.29
460500,0.488,0.326
461000,0.358,0.268
461500,0.276,0.272
462000,0.381,0.264
462500,0.42,0.292
463000,0.458,0.304
463500,0.024,0.246
464000,0.302,0.264
464500,0.329,0.254
465000,0.31,0.284
465500,0.3,0.276
466000,0.242,0.246
466500,0.17,0.286
467000,0.172,0.262
467500,0.46,0.288
468000,0.276,0.282
468500,0.324,0.276
469000,0.32,0.25
469500,0.041,0.244
470000,0.203,0.25
470500,0.222,0.262
471000,0.164,0.264
471500,0.555,0.31
472000,0.17,0.244
472500,0.316,0.26
473000,0.091,0.238
473500,0.263,0.278
474000,0.176,0.276
474500,0.492,0.306
475000,0.201,0.27
475500,0.294,0.27
476000,-0.071,0.24
476500,0.222,0.258
477000,0.182,0.268
477500,0.322,0.26
478000,0.221,0.26
478500,0.165,0.256
479000,0.501,0.3
479500,-0.027,0.24
480000,0.2,0.256
480500,0.284,0.27
481000,0.156,0.278
481500,0.23,0.266
482000,0.21,0.246
482500,0.109,0.228
483000,0.378,0.284
483500,0.388,0.276
484000,0.2,0.248
484500,0.46,0.3
485000,-0.133,0.22
485500,0.51,0.3
486000,0.355,0.262
486500,0.374,0.296
487000,0.251,0.246
487500,0.158,0.272
488000,0.153,0.244
488500,0.01,0.272
489000,0.247,0.282
489500,0.428,0.298
490000,0.296,0.26
490500,0.111,0.248
491000,0.318,0.27
491500,0.495,0.322
492000,0.404,0.278
492500,0.369,0.278
493000,0.404,0.298
493500,0.262,0.264
494000,0.016,0.248
494500,-0.03,0.252
495000,0.362,0.288
495500,0.367,0.308
496000,0.062,0.246
496500,0.291,0.284
497000,0.404,0.286
497500,0.24,0.29
498000,0.35,0.292
498500,0.223,0.272
499000,0.228,0.28
499500,0.599,0.31
500000,0.166,0.26
500500,0.29,0.276
501000,0.439,0.278
501500,0.15,0.276
502000,0.48,0.276
502500,0.032,0.248
503000,0.45,0.294
503500,0.585,0.324
504000,0.296,0.262
504500,0.36,0.292
505000,0.212,0.276
505500,0.182,0.274
506000,0.197,0.254
506500,0.094,0.242
507000,0.6,0.342
507500,0.222,0.272
508000,0.306,0.28
508500,0.403,0.318
509000,0.347,0.286
509500,0.351,0.27
510000,0.353,0.29
510500,0.446,0.296
511000,0.053,0.244
511500,0.245,0.266
512000,0.454,0.284
512500,0.264,0.274
513000,0.344,0.28
513500,0.194,0.266
514000,0.097,0.242
514500,0.219,0.27
515000,0.266,0.282
515500,0.387,0.276
516000,0.108,0.262
516500,0.378,0.286
517000,0.249,0.284
517500,0.338,0.276
518000,0.242,0.27
518500,0.204,0.256
519000,0.314,0.276
519500,0.412,0.292
520000,0.261,0.302
520500,0.459,0.306
521000,0.15,0.254
521500,0.368,0.284
522000,0.403,0.306
522500,-0.028,0.252
523000,0.163,0.256
523500,0.13,0.268
524000,0.38,0.3
524500,0.39,0.272
525000,0.398,0.314
525500,0.284,0.27
526000,0.251,0.264
526500,0.522,0.3
527000,0.416,0.3
527500,0.602,0.336
528000,0.348,0.264
528500,0.282,0.274
529000,-0.011,0.23
529500,0.196,0.26
530000,0.461,0.294
530500,0.676,0.326
531000,0.474,0.282
531500,0.192,0.282
532000,0.166,0.258
532500,0.209,0.262
533000,0.21,0.29
533500,0.594,0.32
534000,0.322,0.276
534500,0.457,0.286
535000,0.189,0.272
535500,0.48,0.29
536000,0.055,0.25
536500,0.284,0.25
537000,0.291,0.27
537500,0.6,0.288
538000,0.275,0.276
538500,0.448,0.312
539000,0.462,0.296
539500,0.409,0.29
540000,0.288,0.296
540500,0.57,0.31
541000,0.324,0.272
541500,0.486,0.294
542000,-0.008,0.252
542500,0.258,0.266
543000,0.422,0.304
543500,0.062,0.238
544000,0.044,0.248
544500,0.599,0.336
545000,0.178,0.28
545500,0.578,0.306
546000,-0.069,0.234
546500,0.316,0.292
547000,0.536,0.292
547500,0.523,0.298
548000,0.295,0.262
548500,0.594,0.31
549000,0.148,0.246
549500,0.268,0.278
550000,0.209,0.274
550500,0.332,0.278
551000,0.148,0.26
551500,0.403,0.286
552000,0.278,0.28
552500,0.129,0.26
553000,0.442,0.3
553500,0.466,0.304
554000,0.32,0.298
554500,0.45,0.3
555000,0.044,0.24
555500,0.062,0.244
556000,0.366,0.296
556500,0.194,0.256
557000,0.288,0.264
557500,0.429,0.29
558000,0.656,0.33
558500,-0.283,0.234
559000,0.162,0.252
559500,0.258,0.274
560000,0.12,0.242
560500,0.303,0.268
561000,0.362,0.284
561500,0.214,0.268
562000,0.308,0.256
562500,0.289,0.27
563000,-0.012,0.252
563500,0.226,0.294
564000,0.163,0.284
564500,0.313,0.298
565000,0.334,0.278
565500,0.397,0.278
566000,0.411,0.304
566500,0.234,0.256
567000,0.183,0.246
567500,0.246,0.27
568000,0.236,0.282
568500,0.26,0.274
569000,0.371,0.314
569500,0.318,0.294
570000,0.158,0.264
570500,0.365,0.282
571000,0.366,0.306
571500,0.405,0.308
572000,0.231,0.272
572500,0.656,0.324
573000,0.279,0.244
573500,0.301,0.276
574000,0.405,0.278
574500,0.432,0.284
575000,0.487,0.276
575500,0.324,0.304
576000,0.354,0.304
576500,0.208,0.292
577000,0.267,0.296
577500,0.484,0.33
578000,-0.03,0.248
578500,0.441,0.316
579000,0.398,0.32
579500,0.246,0.28
580000,0.367,0.292
580500,0.164,0.29
581000,0.288,0.284
581500,0.34,0.272
582000,0.514,0.304
582500,0.346,0.278
583000,0.166,0.252
583500,0.335,0.284
584000,0.396,0.304
584500,0.257,0.274
585000,0.298,0.28
585500,0.374,0.306
586000,0.482,0.304
586500,0.447,0.304
587000,0.198,0.26
587500,0.446,0.292
588000,0.251,0.278
588500,0.242,0.288
589000,0.196,0.278
589500,0.342,0.298
590000,0.208,0.272
590500,0.415,0.294
591000,0.174,0.276
591500,0.324,0.284
592000,0.164,0.266
592500,0.312,0.276
593000,0.167,0.266
593500,0.239,0.284
594000,0.558,0.322
594500,0.315,0.28
595000,0.432,0.324
595500,0.453,0.302
596000,-0.004,0.25
596500,0.428,0.254
597000,0.298,0.29
597500,0.552,0.294
598000,0.268,0.296
598500,0.304,0.296
599000,0.346,0.278
599500,-0.004,0.254
600000,0.028,0.252
600500,0.428,0.286
601000,0.504,0.306
601500,0.282,0.286
602000,0.128,0.276
602500,0.496,0.306
603000,0.379,0.276
603500,0.231,0.268
604000,0.408,0.278
604500,0.23,0.29
605000,0.393,0.294
605500,0.517,0.322
606000,0.096,0.278
606500,0.152,0.25
607000,0.22,0.266
607500,0.28,0.264
608000,0.448,0.3
608500,0.284,0.294
609000,0.112,0.266
609500,0.236,0.26
610000,0.295,0.288
610500,0.302,0.268
611000,0.612,0.328
611500,0.244,0.292
612000,0.5,0.296
612500,0.496,0.288
613000,0.386,0.29
613500,0.484,0.28
