hand,avg_reward,win_rate
500,-0.717,0.004
1000,-0.755,0.0
1500,-0.68,0.006
2000,-0.708,0.002
2500,-0.716,0.002
3000,-0.705,0.006
3500,-0.658,0.004
4000,-0.621,0.004
4500,-0.689,0.002
5000,-0.768,0.002
5500,-0.666,0.006
6000,-0.8,0.008
6500,-0.768,0.004
7000,-0.768,0.006
7500,-0.582,0.008
8000,-0.699,0.002
8500,-0.705,0.004
9000,-0.786,0.0
9500,-0.676,0.01
10000,-0.749,0.006
10500,-0.667,0.002
11000,-0.778,0.004
11500,-0.73,0.006
12000,-0.766,0.004
12500,-0.732,0.002
13000,-0.882,0.0
13500,-0.68,0.002
14000,-0.687,0.008
14500,-0.643,0.004
15000,-0.781,0.004
15500,-0.711,0.004
16000,-0.569,0.01
16500,-0.788,0.008
17000,-0.797,0.002
17500,-0.695,0.006
18000,-0.695,0.01
18500,-0.888,0.0
19000,-0.724,0.006
19500,-0.727,0.002
20000,-0.931,0.002
20500,-0.74,0.002
21000,-0.761,0.008
21500,-0.766,0.004
22000,-0.781,0.002
22500,-0.83,0.004
23000,-0.685,0.004
23500,-0.703,0.004
24000,-0.666,0.012
24500,-0.639,0.004
25000,-0.692,0.008
25500,-0.682,0.006
26000,-0.77,0.006
26500,-0.85,0.0
27000,-0.741,0.012
27500,-0.806,0.008
28000,-0.65,0.016
28500,-0.677,0.006
29000,-0.765,0.008
29500,-0.781,0.008
30000,-0.705,0.012
30500,-0.696,0.006
31000,-0.695,0.008
31500,-0.691,0.004
32000,-0.709,0.01
32500,-0.774,0.008
33000,-0.697,0.018
33500,-0.843,0.008
34000,-0.641,0.012
34500,-0.769,0.006
35000,-0.712,0.004
35500,-0.731,0.014
36000,-0.746,0.006
36500,-0.842,0.0
37000,-0.745,0.006
37500,-0.783,0.01
38000,-0.634,0.01
38500,-0.761,0.01
39000,-0.694,0.014
39500,-0.782,0.004
40000,-0.766,0.006
40500,-0.805,0.004
41000,-0.744,0.016
41500,-0.734,0.004
42000,-0.803,0.01
42500,-0.817,0.006
43000,-0.738,0.01
43500,-0.672,0.01
44000,-0.72,0.012
44500,-0.738,0.008
45000,-0.762,0.006
45500,-0.779,0.014
46000,-0.775,0.008
46500,-0.649,0.022
47000,-0.785,0.008
47500,-0.63,0.008
48000,-0.783,0.004
48500,-0.65,0.016
49000,-0.727,0.008
49500,-0.821,0.012
50000,-0.719,0.018
50500,-0.73,0.012
51000,-0.776,0.014
51500,-0.783,0.01
52000,-0.712,0.012
52500,-0.627,0.024
53000,-0.836,0.012
53500,-0.594,0.026
54000,-0.711,0.01
54500,-0.781,0.002
55000,-0.688,0.01
55500,-0.761,0.01
56000,-0.675,0.016
56500,-0.767,0.016
57000,-0.743,0.018
57500,-0.758,0.006
58000,-0.761,0.014
58500,-0.724,0.01
59000,-0.686,0.012
59500,-0.795,0.01
60000,-0.77,0.016
60500,-0.735,0.01
61000,-0.703,0.02
61500,-0.702,0.016
62000,-0.777,0.012
62500,-0.665,0.02
63000,-0.729,0.016
63500,-0.653,0.016
64000,-0.63,0.02
64500,-0.841,0.01
65000,-0.754,0.012
65500,-0.658,0.014
66000,-0.8,0.012
66500,-0.663,0.028
67000,-0.818,0.014
67500,-0.714,0.02
68000,-0.715,0.026
68500,-0.775,0.014
69000,-0.817,0.01
69500,-0.644,0.026
70000,-0.729,0.016
70500,-0.724,0.02
71000,-0.674,0.01
71500,-0.681,0.02
72000,-0.686,0.008
72500,-0.728,0.014
73000,-0.803,0.018
73500,-0.7,0.016
74000,-0.652,0.016
74500,-0.684,0.02
75000,-0.629,0.02
75500,-0.829,0.01
76000,-0.681,0.028
76500,-0.746,0.02
77000,-0.506,0.036
77500,-0.728,0.02
78000,-0.699,0.02
78500,-0.558,0.032
79000,-0.7,0.022
79500,-0.812,0.012
80000,-0.527,0.024
80500,-0.659,0.02
81000,-0.687,0.02
81500,-0.734,0.018
82000,-0.678,0.028
82500,-0.758,0.02
83000,-0.647,0.028
83500,-0.682,0.014
84000,-0.68,0.018
84500,-0.539,0.03
85000,-0.6,0.018
85500,-0.682,0.032
86000,-0.588,0.028
86500,-0.681,0.018
87000,-0.762,0.018
87500,-0.7,0.024
88000,-0.735,0.022
88500,-0.662,0.028
89000,-0.625,0.028
89500,-0.689,0.028
90000,-0.567,0.026
90500,-0.69,0.016
91000,-0.572,0.034
91500,-0.729,0.028
92000,-0.652,0.02
92500,-0.847,0.026
93000,-0.611,0.018
93500,-0.813,0.02
94000,-0.784,0.018
94500,-0.776,0.026
95000,-0.513,0.03
95500,-0.779,0.016
96000,-0.528,0.036
96500,-0.759,0.02
97000,-0.814,0.02
97500,-0.765,0.024
98000,-0.694,0.018
98500,-0.692,0.016
99000,-0.848,0.022
99500,-0.63,0.022
100000,-0.728,0.036
