hand,avg_reward,win_rate
500,-0.787,0.012
1000,-0.613,0.038
1500,-0.64,0.092
2000,-0.218,0.156
2500,-0.098,0.196
3000,-0.079,0.238
3500,0.005,0.258
4000,0.276,0.282
4500,0.117,0.266
5000,0.105,0.248
5500,0.335,0.278
6000,0.724,0.316
6500,0.532,0.292
7000,0.258,0.262
7500,0.442,0.262
8000,0.412,0.29
8500,0.536,0.292
9000,0.448,0.29
9500,0.45,0.282
10000,0.166,0.268
