hand,avg_reward,win_rate
500,-0.714,0.008
1000,-0.407,0.076
1500,-0.348,0.118
2000,-0.232,0.148
2500,-0.033,0.196
3000,0.208,0.222
3500,0.584,0.284
4000,0.252,0.242
4500,-0.004,0.244
5000,0.724,0.266
5500,0.278,0.28
6000,0.684,0.312
6500,0.216,0.248
7000,0.267,0.242
7500,0.284,0.276
8000,0.25,0.26
8500,-0.204,0.262
9000,0.06,0.234
9500,0.21,0.274
10000,0.392,0.274
