hand,avg_reward,win_rate
500,-0.811,0.004
1000,-0.7,0.01
1500,-0.62,0.012
2000,-0.68,0.008
2500,-0.632,0.012
3000,-0.747,0.008
3500,-0.797,0.014
4000,-0.762,0.016
4500,-0.674,0.026
5000,-0.717,0.028
5500,-0.513,0.044
6000,-0.625,0.024
6500,-0.688,0.038
7000,-0.631,0.04
7500,-0.699,0.036
8000,-0.674,0.048
8500,-0.611,0.052
9000,-0.563,0.074
9500,-0.578,0.064
10000,-0.6,0.066
