hand,avg_reward,win_rate
72500,0.564,0.28
73000,0.534,0.28
73500,0.44,0.282
74000,0.602,0.302
74500,0.388,0.276
75000,0.778,0.298
75500,0.496,0.294
76000,0.202,0.278
76500,0.756,0.306
77000,0.132,0.274
77500,0.778,0.304
78000,0.498,0.304
78500,0.794,0.318
79000,0.352,0.27
79500,-0.01,0.252
80000,0.21,0.264
80500,0.16,0.266
81000,0.584,0.276
81500,0.274,0.268
82000,0.182,0.248
82500,0.694,0.294
83000,0.64,0.296
83500,0.56,0.282
84000,0.488,0.292
84500,0.632,0.27
85000,0.728,0.278
85500,0.318,0.266
86000,0.636,0.298
86500,0.38,0.308
87000,0.518,0.274
87500,0.302,0.262
88000,0.484,0.288
88500,0.462,0.286
89000,0.862,0.32
89500,0.156,0.266
90000,0.53,0.28
90500,0.24,0.264
91000,0.796,0.278
91500,0.846,0.302
92000,0.544,0.284
92500,-0.086,0.254
93000,0.394,0.26
93500,0.694,0.284
94000,0.508,0.28
94500,0.306,0.248
95000,0.88,0.306
95500,0.74,0.308
96000,0.542,0.278
96500,0.114,0.24
97000,0.568,0.286
97500,0.28,0.266
98000,0.438,0.286
98500,0.268,0.244
99000,0.57,0.284
99500,0.46,0.268
100000,0.492,0.276
100500,0.42,0.296
101000,0.592,0.292
101500,0.714,0.288
102000,0.68,0.296
102500,0.884,0.328
103000,0.292,0.272
103500,0.772,0.302
104000,0.464,0.3
104500,0.666,0.296
105000,0.338,0.286
105500,0.332,0.24
106000,0.404,0.282
106500,0.998,0.312
107000,0.716,0.316
107500,0.398,0.284
108000,0.392,0.272
108500,0.798,0.312
109000,0.404,0.298
109500,1.13,0.33
110000,0.298,0.276
110500,0.25,0.272
111000,0.602,0.27
111500,0.504,0.27
112000,0.7,0.278
112500,0.55,0.286
113000,-0.1,0.248
113500,0.496,0.26
114000,0.412,0.282
114500,0.128,0.28
115000,0.564,0.316
115500,0.736,0.298
116000,0.792,0.304
116500,0.626,0.294
117000,0.666,0.302
117500,0.308,0.262
118000,0.59,0.268
118500,0.276,0.268
119000,0.334,0.266
119500,0.754,0.296
120000,0.746,0.3
120500,0.686,0.32
121000,0.368,0.288
121500,0.576,0.302
122000,0.522,0.3
122500,0.436,0.28
123000,0.594,0.288
123500,0.296,0.28
124000,0.34,0.284
124500,0.854,0.31
125000,0.484,0.26
125500,0.448,0.272
126000,0.242,0.244
126500,0.386,0.27
127000,0.552,0.27
127500,0.65,0.306
128000,0.602,0.286
128500,0.544,0.308
129000,0.762,0.332
129500,0.698,0.286
130000,0.402,0.274
130500,0.272,0.274
131000,0.304,0.278
131500,0.658,0.288
132000,0.37,0.27
132500,0.406,0.254
133000,0.57,0.284
133500,0.446,0.27
134000,0.22,0.274
134500,0.232,0.27
135000,0.422,0.266
135500,0.532,0.284
136000,0.542,0.296
136500,0.51,0.286
137000,0.184,0.258
137500,0.722,0.308
138000,0.788,0.308
138500,0.444,0.284
139000,0.648,0.282
139500,0.882,0.322
140000,0.508,0.29
140500,0.654,0.28
141000,0.75,0.31
141500,0.672,0.276
142000,0.06,0.266
142500,0.504,0.296
143000,0.468,0.272
143500,0.272,0.262
144000,0.648,0.312
144500,0.268,0.258
145000,1.07,0.338
145500,0.578,0.286
146000,0.428,0.268
146500,0.768,0.316
147000,0.552,0.286
147500,0.542,0.28
148000,0.488,0.248
148500,0.068,0.268
149000,0.1,0.246
149500,0.512,0.276
150000,0.59,0.3
150500,0.82,0.308
151000,0.51,0.29
151500,0.752,0.296
152000,0.356,0.254
152500,0.356,0.29
153000,0.594,0.3
153500,0.394,0.282
154000,0.31,0.274
154500,0.368,0.268
155000,0.734,0.278
155500,0.514,0.26
156000,0.58,0.29
156500,0.562,0.294
157000,0.282,0.264
157500,0.342,0.27
158000,0.866,0.3
158500,0.448,0.276
159000,0.53,0.3
159500,1.038,0.35
160000,0.354,0.276
160500,0.838,0.314
161000,0.316,0.27
161500,0.608,0.286
162000,0.368,0.272
162500,0.676,0.314
163000,0.56,0.298
163500,0.62,0.29
164000,0.56,0.282
164500,0.664,0.29
165000,0.126,0.26
165500,0.598,0.274
166000,0.514,0.292
166500,0.874,0.318
167000,0.268,0.264
167500,0.37,0.274
168000,0.608,0.288
168500,0.348,0.284
169000,0.308,0.278
169500,0.55,0.284
170000,0.684,0.288
170500,0.696,0.31
171000,0.48,0.282
171500,0.608,0.288
172000,0.392,0.28
172500,0.414,0.256
173000,0.378,0.274
173500,0.73,0.306
174000,1.108,0.332
174500,0.52,0.29
175000,0.818,0.318
175500,0.276,0.252
176000,0.598,0.286
176500,0.868,0.306
177000,0.498,0.288
177500,0.808,0.306
178000,0.84,0.328
178500,0.182,0.25
179000,0.344,0.252
179500,0.256,0.258
180000,0.484,0.274
180500,0.874,0.32
181000,0.182,0.26
181500,0.482,0.25
182000,0.618,0.288
182500,0.722,0.298
183000,0.45,0.288
183500,0.73,0.286
184000,0.58,0.274
184500,0.314,0.266
185000,0.254,0.266
185500,0.37,0.27
186000,0.706,0.288
186500,0.802,0.304
187000,0.502,0.274
187500,0.446,0.274
188000,0.026,0.258
188500,0.574,0.278
189000,0.152,0.248
189500,0.684,0.292
190000,0.214,0.258
190500,0.774,0.302
191000,0.564,0.282
191500,0.738,0.294
192000,0.906,0.32
192500,0.804,0.328
193000,0.724,0.302
193500,0.418,0.282
194000,0.514,0.298
194500,0.178,0.274
195000,0.346,0.256
195500,0.294,0.27
196000,0.392,0.26
196500,0.322,0.258
197000,0.412,0.268
197500,0.684,0.288
198000,0.588,0.276
198500,0.562,0.274
199000,0.566,0.288
199500,0.546,0.286
200000,0.408,0.272
200500,0.62,0.29
201000,0.396,0.272
201500,0.626,0.284
202000,0.524,0.284
202500,0.32,0.278
203000,0.636,0.266
203500,0.418,0.286
204000,0.624,0.286
204500,0.446,0.29
205000,0.508,0.278
205500,0.796,0.304
206000,0.2,0.262
206500,0.262,0.276
207000,0.51,0.272
207500,0.862,0.314
208000,0.254,0.244
208500,0.742,0.322
209000,0.324,0.264
209500,0.462,0.254
210000,0.412,0.266
210500,0.686,0.276
211000,0.69,0.296
211500,0.334,0.28
212000,0.868,0.322
212500,0.424,0.28
213000,0.6,0.28
213500,0.492,0.25
214000,0.148,0.264
214500,0.608,0.288
215000,0.532,0.282
215500,0.312,0.276
216000,0.688,0.286
216500,0.652,0.3
217000,0.464,0.29
217500,0.43,0.276
218000,0.212,0.258
218500,0.912,0.318
219000,0.54,0.298
219500,0.662,0.276
220000,0.778,0.3
220500,0.452,0.252
221000,0.31,0.262
221500,0.496,0.288
222000,0.76,0.292
222500,0.532,0.276
223000,0.482,0.266
223500,0.522,0.274
224000,0.59,0.28
224500,0.172,0.256
225000,0.096,0.258
225500,0.462,0.294
226000,0.176,0.248
226500,0.584,0.292
227000,0.542,0.3
227500,0.6,0.298
228000,0.714,0.314
228500,0.41,0.26
229000,0.338,0.276
229500,0.544,0.29
230000,0.452,0.28
230500,0.378,0.266
231000,0.624,0.29
231500,0.418,0.282
232000,0.594,0.298
232500,0.622,0.298
233000,0.866,0.31
233500,0.272,0.274
234000,0.384,0.29
234500,0.266,0.268
235000,0.59,0.272
235500,0.56,0.266
236000,0.966,0.326
236500,0.842,0.316
237000,0.09,0.266
237500,0.458,0.28
238000,0.728,0.31
238500,0.526,0.294
239000,0.798,0.282
239500,1.068,0.312
240000,0.734,0.306
240500,0.808,0.286
241000,0.642,0.282
241500,1.144,0.328
242000,0.446,0.28
242500,0.454,0.274
243000,0.618,0.278
243500,0.43,0.288
244000,0.488,0.288
244500,0.428,0.278
245000,0.45,0.282
245500,0.71,0.288
246000,0.588,0.286
246500,0.414,0.288
247000,0.344,0.286
247500,0.712,0.3
248000,0.872,0.278
248500,0.192,0.272
249000,0.282,0.274
249500,0.728,0.276
250000,0.708,0.278
250500,0.406,0.268
251000,0.788,0.304
251500,0.316,0.27
252000,0.764,0.308
252500,0.144,0.26
253000,0.268,0.276
253500,0.71,0.298
254000,0.582,0.288
254500,0.398,0.27
255000,0.802,0.314
255500,0.938,0.32
256000,0.804,0.286
256500,0.466,0.268
257000,0.364,0.252
257500,0.734,0.286
258000,0.732,0.284
258500,0.556,0.28
259000,0.946,0.322
259500,0.344,0.278
260000,0.914,0.324
260500,0.924,0.33
261000,0.398,0.276
261500,0.71,0.296
262000,0.066,0.248
262500,0.722,0.278
263000,0.542,0.284
263500,0.324,0.268
264000,0.668,0.312
264500,0.382,0.27
265000,0.536,0.292
265500,0.136,0.254
266000,0.498,0.278
266500,0.666,0.282
267000,0.7,0.288
267500,0.586,0.266
268000,0.37,0.262
268500,0.578,0.284
269000,0.496,0.27
269500,0.662,0.292
270000,0.5,0.284
270500,0.768,0.312
271000,0.588,0.282
271500,0.434,0.252
272000,1.016,0.332
272500,0.588,0.276
273000,0.558,0.268
273500,0.682,0.29
274000,0.654,0.272
274500,0.902,0.31
275000,0.778,0.324
275500,0.648,0.27
276000,0.678,0.29
276500,0.31,0.258
277000,0.73,0.304
277500,0.592,0.296
278000,0.448,0.284
278500,0.57,0.288
279000,0.368,0.256
279500,0.38,0.284
280000,0.522,0.31
280500,0.424,0.288
281000,0.62,0.284
281500,0.842,0.3
282000,0.416,0.268
282500,0.698,0.26
283000,-0.138,0.27
283500,0.504,0.286
284000,0.508,0.256
284500,0.532,0.278
285000,0.436,0.266
285500,0.64,0.32
286000,0.41,0.29
286500,0.806,0.308
287000,0.582,0.306
287500,0.556,0.294
288000,0.512,0.298
288500,0.452,0.296
289000,0.632,0.288
289500,0.476,0.264
290000,0.538,0.31
290500,0.674,0.292
291000,0.664,0.294
291500,0.562,0.28
292000,0.614,0.304
292500,0.88,0.304
293000,0.43,0.258
293500,0.488,0.27
294000,0.354,0.282
294500,0.378,0.282
295000,0.896,0.308
295500,0.57,0.298
296000,0.556,0.278
296500,1.102,0.338
297000,0.264,0.268
297500,0.142,0.254
298000,0.88,0.312
298500,0.468,0.252
299000,0.576,0.3
299500,0.626,0.296
300000,0.82,0.268
300500,0.51,0.29
301000,0.112,0.262
301500,0.916,0.32
302000,0.752,0.31
302500,0.134,0.244
303000,0.312,0.264
303500,0.94,0.306
304000,0.758,0.3
304500,0.326,0.298
305000,0.448,0.252
305500,0.532,0.294
306000,0.474,0.28
306500,0.63,0.298
307000,0.6,0.288
307500,0.604,0.272
308000,0.56,0.276
308500,0.174,0.26
309000,0.178,0.268
309500,0.58,0.304
310000,0.572,0.278
310500,0.548,0.268
311000,0.834,0.306
311500,0.96,0.334
312000,0.626,0.286
312500,0.348,0.27
313000,0.478,0.266
313500,0.728,0.316
314000,0.518,0.296
314500,0.574,0.266
315000,0.642,0.308
315500,0.478,0.27
316000,0.41,0.268
316500,0.264,0.27
317000,0.306,0.298
317500,0.876,0.314
318000,1.086,0.308
318500,0.592,0.296
319000,0.412,0.314
319500,0.496,0.278
320000,0.752,0.276
320500,0.392,0.254
321000,0.62,0.286
321500,0.682,0.302
322000,0.674,0.302
322500,0.95,0.328
323000,0.544,0.292
323500,0.504,0.282
324000,0.374,0.264
324500,0.646,0.276
325000,0.596,0.306
325500,0.51,0.286
326000,0.776,0.312
326500,0.82,0.294
327000,0.634,0.272
327500,0.45,0.24
328000,0.158,0.272
328500,0.54,0.282
329000,0.478,0.286
329500,0.34,0.242
330000,0.698,0.29
330500,0.862,0.324
331000,0.854,0.304
331500,0.226,0.26
332000,0.548,0.282
332500,0.666,0.292
333000,0.344,0.25
333500,0.722,0.296
334000,0.646,0.282
334500,0.254,0.276
335000,0.326,0.276
335500,0.352,0.26
336000,0.696,0.278
336500,0.422,0.272
337000,0.85,0.324
337500,1.06,0.338
338000,0.388,0.266
338500,0.686,0.29
339000,0.398,0.278
339500,0.716,0.294
340000,0.556,0.268
340500,0.216,0.26
341000,0.566,0.298
341500,0.92,0.296
342000,0.046,0.252
342500,0.398,0.278
343000,0.386,0.262
343500,0.78,0.292
344000,0.354,0.28
344500,0.374,0.274
345000,0.408,0.258
345500,0.886,0.308
346000,0.28,0.286
346500,0.096,0.25
347000,1.114,0.33
347500,0.596,0.306
348000,0.524,0.31
348500,0.78,0.326
349000,0.234,0.242
349500,0.252,0.27
350000,0.536,0.282
350500,0.52,0.298
351000,0.816,0.314
351500,0.578,0.276
352000,0.362,0.266
352500,0.276,0.264
353000,0.57,0.326
353500,0.426,0.26
354000,0.672,0.312
354500,0.566,0.288
355000,0.69,0.31
355500,0.076,0.248
356000,0.642,0.282
356500,0.408,0.262
357000,0.854,0.306
357500,1.068,0.342
358000,0.428,0.286
358500,0.456,0.266
359000,0.452,0.294
359500,0.698,0.278
360000,-0.006,0.232
360500,0.944,0.304
361000,0.618,0.288
361500,0.466,0.3
362000,0.576,0.31
362500,0.484,0.276
363000,0.696,0.322
363500,0.932,0.298
364000,0.064,0.244
364500,0.654,0.312
365000,0.434,0.29
365500,0.58,0.274
366000,0.402,0.272
366500,0.6,0.274
367000,0.414,0.278
367500,0.9,0.316
368000,0.632,0.298
368500,0.3,0.252
369000,0.944,0.314
369500,0.56,0.3
370000,0.288,0.256
370500,0.428,0.284
371000,0.23,0.268
371500,0.574,0.268
372000,0.624,0.298
372500,0.34,0.27
373000,0.256,0.274
373500,0.39,0.296
374000,0.5,0.282
374500,0.358,0.254
375000,0.56,0.292
375500,0.728,0.298
376000,0.448,0.294
376500,0.492,0.27
377000,0.628,0.28
377500,0.8,0.308
378000,0.23,0.258
378500,0.214,0.266
379000,0.662,0.29
379500,0.412,0.288
380000,0.524,0.284
380500,0.298,0.26
381000,0.662,0.294
381500,0.426,0.274
382000,0.564,0.278
382500,0.618,0.292
383000,0.9,0.31
383500,0.55,0.292
384000,0.306,0.244
384500,0.61,0.298
385000,0.496,0.274
385500,0.438,0.298
386000,0.998,0.318
386500,0.554,0.256
387000,0.396,0.272
387500,0.46,0.274
388000,0.67,0.288
388500,0.118,0.244
389000,0.828,0.298
389500,0.558,0.29
390000,0.898,0.314
390500,0.352,0.254
391000,0.014,0.226
391500,0.598,0.306
392000,0.478,0.296
392500,0.822,0.288
393000,0.37,0.276
393500,0.536,0.282
394000,0.488,0.284
394500,0.59,0.276
395000,0.34,0.246
395500,0.508,0.27
396000,0.072,0.27
396500,0.7,0.29
397000,0.156,0.256
397500,0.438,0.296
398000,0.402,0.292
398500,0.506,0.294
399000,0.426,0.27
399500,0.64,0.298
400000,0.78,0.286
400500,0.632,0.296
401000,0.626,0.312
401500,0.502,0.28
402000,0.748,0.308
402500,0.656,0.286
403000,0.274,0.252
403500,0.91,0.318
404000,0.598,0.292
404500,0.768,0.312
405000,1.074,0.334
405500,0.574,0.29
406000,0.436,0.278
406500,0.53,0.288
407000,0.582,0.272
407500,0.236,0.26
408000,0.322,0.28
408500,0.462,0.304
409000,0.668,0.286
409500,0.662,0.298
410000,0.734,0.296
410500,0.686,0.302
411000,0.494,0.278
411500,0.924,0.326
412000,0.606,0.27
412500,0.754,0.302
413000,0.47,0.288
413500,0.166,0.258
414000,0.336,0.262
414500,0.354,0.266
415000,0.37,0.274
415500,0.51,0.27
416000,0.45,0.274
416500,0.33,0.266
417000,0.478,0.282
417500,0.462,0.306
418000,0.618,0.28
418500,0.706,0.284
419000,0.864,0.292
419500,0.654,0.32
420000,0.86,0.3
420500,0.532,0.27
421000,0.428,0.284
421500,0.738,0.304
422000,0.62,0.288
422500,0.498,0.28
423000,0.924,0.312
423500,0.736,0.326
424000,0.724,0.298
424500,0.13,0.254
425000,0.474,0.28
425500,0.684,0.292
426000,0.748,0.33
426500,0.49,0.27
427000,0.482,0.284
427500,0.41,0.27
428000,0.416,0.274
428500,0.576,0.26
429000,0.554,0.298
429500,0.942,0.32
430000,0.53,0.286
430500,0.676,0.298
431000,0.466,0.278
431500,0.608,0.298
432000,0.662,0.304
432500,0.79,0.312
433000,0.446,0.282
433500,0.338,0.28
434000,0.984,0.334
434500,0.884,0.3
435000,0.312,0.244
435500,0.42,0.284
436000,0.394,0.282
436500,0.468,0.278
437000,0.55,0.27
437500,0.428,0.286
438000,0.724,0.3
438500,0.074,0.264
439000,0.542,0.27
439500,0.568,0.306
440000,0.418,0.284
440500,0.354,0.264
441000,0.718,0.288
441500,0.396,0.282
442000,0.062,0.258
442500,0.742,0.286
443000,0.34,0.266
443500,0.346,0.268
444000,0.428,0.266
444500,0.428,0.278
445000,0.566,0.286
445500,0.858,0.322
446000,0.824,0.304
446500,0.624,0.288
447000,0.666,0.306
447500,0.522,0.28
448000,0.246,0.252
448500,0.534,0.256
449000,0.662,0.294
449500,0.62,0.284
450000,0.64,0.294
450500,0.428,0.268
451000,0.988,0.326
451500,0.38,0.278
452000,0.106,0.266
452500,0.396,0.262
453000,0.886,0.316
453500,0.18,0.244
454000,0.506,0.284
454500,-0.004,0.246
455000,0.688,0.296
455500,0.778,0.296
456000,0.524,0.272
456500,0.686,0.264
457000,0.712,0.306
457500,0.4,0.262
458000,0.416,0.28
458500,0.662,0.3
459000,0.452,0.266
459500,0.71,0.296
460000,0.206,0.272
460500,0.22,0.244
461000,0.606,0.248
461500,0.544,0.292
462000,0.514,0.28
462500,0.428,0.272
463000,0.446,0.286
463500,0.582,0.28
464000,0.738,0.308
464500,0.762,0.292
465000,0.202,0.262
465500,0.592,0.268
466000,0.362,0.264
466500,0.49,0.268
467000,0.648,0.294
467500,0.288,0.27
468000,0.318,0.27
468500,0.416,0.286
469000,1.038,0.346
469500,0.82,0.3
470000,0.912,0.278
470500,0.846,0.324
471000,0.546,0.29
471500,0.368,0.262
472000,0.488,0.27
472500,0.428,0.262
473000,0.636,0.282
473500,0.286,0.286
474000,0.578,0.278
474500,0.9,0.296
475000,0.55,0.254
475500,0.436,0.296
476000,0.458,0.278
476500,0.354,0.27
477000,0.426,0.266
477500,0.352,0.264
478000,0.57,0.282
478500,0.49,0.266
479000,0.486,0.294
479500,0.678,0.306
480000,0.372,0.27
480500,0.412,0.27
481000,0.914,0.31
481500,0.408,0.27
482000,0.778,0.32
482500,0.418,0.284
483000,0.406,0.298
483500,0.89,0.318
484000,0.382,0.272
484500,0.296,0.264
485000,0.464,0.26
485500,0.294,0.262
486000,0.604,0.278
486500,0.338,0.28
487000,0.698,0.274
487500,0.69,0.284
488000,0.512,0.272
488500,0.58,0.29
489000,0.544,0.296
489500,0.452,0.286
490000,0.242,0.282
490500,0.182,0.276
491000,0.692,0.284
491500,0.59,0.264
492000,0.326,0.256
492500,0.718,0.29
493000,0.806,0.3
493500,0.974,0.324
494000,0.842,0.306
494500,0.904,0.306
495000,0.474,0.276
495500,0.63,0.284
496000,0.684,0.292
496500,0.706,0.296
497000,0.566,0.298
497500,0.544,0.282
498000,0.432,0.29
498500,0.326,0.274
499000,0.742,0.32
499500,0.226,0.226
500000,0.738,0.298
500500,0.484,0.282
501000,0.722,0.304
501500,0.594,0.296
502000,0.43,0.284
502500,0.678,0.324
503000,0.612,0.286
503500,0.304,0.246
504000,0.704,0.298
504500,0.512,0.26
505000,0.972,0.326
505500,0.808,0.296
506000,0.996,0.326
506500,0.496,0.29
507000,0.774,0.302
507500,0.718,0.284
508000,0.444,0.29
508500,0.514,0.282
509000,0.492,0.286
509500,0.266,0.274
510000,0.41,0.282
510500,0.882,0.302
511000,0.894,0.328
511500,0.256,0.264
512000,0.984,0.302
512500,0.438,0.27
513000,0.346,0.25
513500,0.408,0.282
514000,0.42,0.28
514500,0.598,0.268
515000,0.696,0.304
515500,0.188,0.268
516000,0.632,0.298
516500,0.76,0.304
517000,0.838,0.298
517500,0.596,0.3
518000,0.618,0.304
518500,0.698,0.304
519000,0.544,0.29
519500,0.782,0.324
520000,0.624,0.29
520500,0.574,0.288
521000,0.66,0.288
521500,0.778,0.292
522000,0.3,0.27
522500,0.298,0.278
523000,0.282,0.276
523500,0.538,0.306
524000,0.408,0.276
524500,0.338,0.256
525000,0.536,0.268
525500,0.648,0.292
526000,0.212,0.266
526500,0.268,0.252
527000,0.296,0.28
527500,0.55,0.288
528000,0.426,0.294
528500,0.976,0.326
529000,0.586,0.296
529500,0.904,0.312
530000,0.534,0.274
530500,0.782,0.296
531000,0.414,0.278
531500,0.528,0.3
532000,0.762,0.314
532500,0.572,0.262
533000,0.8,0.32
533500,0.622,0.292
534000,0.3,0.242
534500,0.738,0.29
535000,0.546,0.302
535500,0.934,0.316
536000,0.67,0.3
536500,0.35,0.268
537000,0.718,0.314
537500,0.612,0.286
538000,0.53,0.298
538500,0.278,0.266
539000,0.814,0.312
539500,0.444,0.282
540000,0.692,0.29
540500,0.26,0.23
541000,0.54,0.304
541500,0.412,0.256
542000,0.202,0.254
542500,0.516,0.27
543000,0.56,0.296
543500,1.036,0.316
544000,0.594,0.286
544500,0.556,0.282
545000,0.402,0.298
545500,-0.042,0.274
546000,0.632,0.274
546500,0.41,0.258
547000,0.814,0.304
547500,0.87,0.302
548000,0.718,0.3
548500,0.588,0.302
549000,0.536,0.282
549500,0.384,0.268
550000,0.762,0.278
550500,0.316,0.278
551000,0.816,0.302
551500,0.586,0.296
552000,0.046,0.246
552500,0.644,0.286
553000,0.588,0.288
553500,0.492,0.286
554000,0.604,0.284
554500,0.49,0.286
555000,0.626,0.296
555500,0.702,0.296
556000,0.724,0.288
556500,0.628,0.288
557000,0.606,0.282
557500,0.512,0.296
558000,0.532,0.298
558500,0.518,0.292
559000,0.494,0.31
559500,0.092,0.254
560000,0.144,0.26
560500,0.466,0.268
561000,0.49,0.262
561500,0.362,0.296
562000,0.512,0.276
562500,0.844,0.298
563000,0.574,0.284
563500,0.256,0.256
564000,0.274,0.27
564500,0.438,0.28
565000,0.712,0.282
565500,0.818,0.328
566000,0.668,0.276
566500,0.496,0.264
567000,0.15,0.26
567500,0.432,0.28
568000,0.74,0.288
568500,0.692,0.318
569000,0.45,0.28
569500,0.276,0.252
570000,0.776,0.298
570500,0.798,0.306
571000,-0.01,0.246
571500,0.528,0.298
572000,0.514,0.274
572500,0.642,0.304
573000,0.854,0.284
573500,0.538,0.274
574000,0.65,0.282
574500,0.586,0.276
575000,0.262,0.268
575500,0.708,0.292
576000,0.258,0.27
576500,0.286,0.26
577000,0.574,0.292
577500,0.598,0.262
578000,0.546,0.282
578500,0.478,0.288
579000,0.554,0.274
579500,0.8,0.306
580000,0.696,0.308
580500,0.43,0.288
581000,0.472,0.29
581500,0.64,0.302
582000,0.634,0.304
582500,0.462,0.298
583000,0.382,0.296
583500,0.102,0.266
584000,0.622,0.3
584500,0.666,0.312
585000,0.582,0.284
585500,0.464,0.244
586000,1.046,0.314
586500,0.608,0.282
587000,0.55,0.288
587500,0.456,0.288
588000,0.75,0.298
588500,0.236,0.262
589000,0.842,0.296
589500,0.774,0.28
590000,0.408,0.288
590500,0.458,0.288
591000,0.782,0.296
591500,0.714,0.308
592000,0.836,0.306
592500,0.87,0.298
593000,0.556,0.274
593500,0.508,0.278
594000,0.67,0.28
594500,0.856,0.3
595000,0.534,0.27
595500,0.502,0.28
596000,0.422,0.298
596500,0.598,0.304
597000,0.986,0.292
597500,0.252,0.272
598000,0.378,0.27
598500,0.714,0.304
599000,0.492,0.294
599500,0.844,0.316
600000,0.506,0.274
600500,0.71,0.278
601000,0.542,0.284
601500,0.832,0.31
602000,0.46,0.278
602500,0.342,0.27
603000,0.54,0.284
603500,0.288,0.274
604000,0.86,0.312
604500,0.498,0.286
605000,0.548,0.286
605500,0.382,0.272
606000,0.642,0.264
606500,0.732,0.312
607000,0.228,0.256
607500,0.714,0.302
608000,0.892,0.318
608500,0.866,0.28
609000,0.77,0.304
609500,0.634,0.304
610000,0.348,0.274
610500,0.33,0.248
611000,0.224,0.286
611500,0.912,0.332
612000,0.032,0.236
612500,0.244,0.256
613000,0.378,0.26
613500,0.464,0.296
614000,0.692,0.298
614500,0.51,0.3
615000,0.62,0.292
615500,0.382,0.294
616000,0.352,0.252
616500,0.504,0.272
617000,0.41,0.28
617500,0.264,0.268
618000,0.322,0.27
618500,0.616,0.278
619000,0.484,0.278
619500,0.518,0.284
620000,0.22,0.262
620500,0.096,0.242
621000,0.384,0.278
621500,0.324,0.262
622000,0.602,0.288
622500,0.612,0.286
623000,0.624,0.304
623500,0.68,0.286
624000,0.49,0.278
624500,0.638,0.274
625000,0.328,0.272
625500,0.408,0.274
626000,0.848,0.306
626500,0.41,0.264
627000,0.66,0.314
627500,0.924,0.314
628000,0.404,0.262
628500,0.212,0.294
629000,0.33,0.26
629500,0.696,0.29
630000,0.668,0.284
630500,0.46,0.27
631000,0.162,0.25
631500,0.822,0.318
632000,0.104,0.262
632500,0.482,0.288
