hand,avg_reward,win_rate
149500,0.238,0.256
150000,0.576,0.302
150500,0.582,0.308
151000,0.582,0.304
151500,0.38,0.274
152000,0.774,0.318
152500,0.394,0.292
153000,0.51,0.296
153500,0.394,0.276
154000,0.378,0.266
154500,0.448,0.276
155000,0.35,0.282
155500,0.378,0.286
156000,0.588,0.308
156500,0.5,0.316
157000,0.16,0.242
157500,0.584,0.298
158000,0.522,0.272
158500,0.348,0.298
159000,0.176,0.258
159500,0.24,0.264
160000,0.354,0.29
160500,0.202,0.26
161000,0.408,0.272
161500,0.466,0.28
162000,0.448,0.264
162500,0.546,0.276
163000,0.74,0.314
163500,0.614,0.278
164000,0.086,0.254
164500,0.262,0.278
165000,0.13,0.274
165500,0.61,0.318
166000,0.364,0.27
166500,0.608,0.298
167000,0.472,0.29
167500,0.6,0.266
168000,0.306,0.28
168500,0.206,0.272
169000,0.382,0.254
169500,0.386,0.278
170000,0.47,0.286
170500,0.1,0.248
171000,0.314,0.276
171500,0.592,0.312
172000,0.208,0.258
172500,0.56,0.282
173000,0.552,0.29
173500,0.6,0.3
174000,0.402,0.278
174500,0.71,0.306
175000,0.43,0.288
175500,0.578,0.29
176000,0.42,0.278
176500,0.38,0.264
177000,0.546,0.274
177500,0.364,0.28
178000,0.498,0.262
178500,0.61,0.298
179000,0.524,0.308
179500,0.494,0.306
180000,0.83,0.314
180500,0.354,0.27
181000,0.396,0.282
181500,0.476,0.284
182000,0.512,0.296
182500,0.322,0.262
183000,0.222,0.278
183500,0.642,0.322
184000,0.382,0.276
184500,0.346,0.268
185000,0.214,0.27
185500,0.682,0.318
186000,0.336,0.284
186500,0.498,0.29
187000,0.56,0.296
187500,0.654,0.308
188000,0.48,0.282
188500,0.316,0.258
189000,0.392,0.268
189500,0.374,0.268
190000,0.014,0.266
190500,0.608,0.272
191000,0.55,0.292
191500,0.332,0.282
192000,0.334,0.264
192500,0.236,0.274
193000,0.204,0.254
193500,0.328,0.25
194000,0.84,0.312
194500,0.258,0.274
195000,0.608,0.296
195500,0.322,0.288
196000,0.378,0.28
196500,0.438,0.282
197000,0.412,0.288
197500,0.416,0.274
198000,0.092,0.254
198500,0.334,0.276
199000,0.306,0.26
199500,0.27,0.282
200000,0.424,0.29
200500,0.552,0.302
201000,0.646,0.328
201500,0.304,0.278
202000,0.514,0.278
202500,0.488,0.286
203000,0.484,0.286
203500,0.416,0.302
204000,0.598,0.296
204500,0.568,0.288
205000,0.426,0.268
205500,0.546,0.292
206000,0.386,0.256
206500,0.29,0.268
207000,0.496,0.304
207500,0.518,0.298
208000,0.578,0.306
208500,0.45,0.288
209000,0.454,0.284
209500,0.712,0.308
210000,0.334,0.278
210500,0.274,0.268
211000,0.366,0.27
211500,0.29,0.3
212000,0.218,0.266
212500,0.36,0.278
213000,0.292,0.286
213500,0.454,0.296
214000,0.736,0.3
214500,0.12,0.27
215000,0.484,0.302
215500,0.568,0.35
216000,0.39,0.296
216500,0.222,0.26
217000,0.358,0.258
217500,0.54,0.314
218000,0.316,0.252
218500,0.692,0.32
219000,0.222,0.278
219500,0.244,0.25
220000,0.394,0.278
220500,0.594,0.302
221000,0.75,0.324
221500,0.55,0.302
222000,0.348,0.296
222500,0.378,0.262
223000,0.432,0.304
223500,0.53,0.3
224000,0.242,0.274
224500,0.238,0.26
225000,0.482,0.276
225500,0.418,0.274
226000,0.446,0.308
226500,0.45,0.274
227000,0.442,0.29
227500,0.172,0.268
228000,0.692,0.318
228500,0.588,0.328
229000,0.428,0.328
229500,0.52,0.286
230000,0.138,0.262
230500,0.286,0.294
231000,0.258,0.298
231500,0.532,0.278
232000,0.684,0.28
232500,0.416,0.298
233000,0.478,0.278
233500,0.4,0.262
234000,0.604,0.298
234500,0.326,0.28
235000,0.152,0.268
235500,0.434,0.27
236000,0.828,0.33
236500,0.626,0.302
237000,0.512,0.312
237500,0.646,0.296
238000,0.354,0.26
238500,0.356,0.288
239000,0.584,0.268
239500,0.386,0.284
240000,0.14,0.246
240500,0.33,0.292
241000,0.662,0.296
241500,0.406,0.276
242000,0.472,0.296
242500,0.614,0.306
243000,0.36,0.268
243500,0.296,0.28
244000,0.348,0.288
244500,0.594,0.302
245000,0.35,0.278
245500,0.428,0.27
246000,0.61,0.276
246500,0.684,0.294
247000,0.472,0.314
247500,0.182,0.284
248000,0.202,0.27
248500,0.412,0.284
249000,0.514,0.28
249500,0.302,0.266
250000,0.612,0.302
250500,0.092,0.26
251000,0.538,0.288
251500,0.392,0.29
252000,0.542,0.276
252500,0.35,0.284
253000,0.51,0.324
253500,0.576,0.296
254000,0.566,0.284
254500,0.296,0.252
255000,0.388,0.298
255500,0.296,0.28
256000,0.406,0.312
256500,0.264,0.302
257000,0.164,0.252
257500,0.02,0.264
258000,0.61,0.286
258500,0.662,0.32
259000,0.66,0.298
259500,0.342,0.266
260000,0.762,0.312
260500,0.464,0.298
261000,0.49,0.298
261500,0.462,0.29
262000,0.398,0.272
262500,0.372,0.292
263000,0.364,0.278
263500,0.284,0.262
264000,0.5,0.286
264500,0.598,0.302
265000,0.47,0.268
265500,0.698,0.292
266000,0.446,0.28
266500,0.514,0.306
267000,0.426,0.268
267500,0.492,0.296
268000,0.124,0.248
268500,0.316,0.262
269000,0.602,0.298
269500,-0.128,0.232
270000,0.55,0.312
270500,0.566,0.29
271000,0.596,0.328
271500,0.522,0.29
272000,0.516,0.282
272500,0.568,0.282
273000,0.504,0.312
273500,0.452,0.274
274000,0.452,0.312
274500,0.356,0.286
275000,0.196,0.266
275500,0.444,0.298
276000,0.106,0.256
276500,0.286,0.274
277000,0.5,0.296
277500,0.398,0.264
278000,0.58,0.292
278500,0.274,0.282
279000,0.566,0.278
279500,0.412,0.278
280000,0.438,0.284
280500,0.434,0.336
281000,0.39,0.272
281500,0.58,0.322
282000,0.402,0.316
282500,0.478,0.27
283000,0.428,0.264
283500,0.474,0.284
284000,0.298,0.262
284500,0.402,0.27
285000,0.364,0.278
285500,0.774,0.322
286000,0.47,0.288
286500,0.538,0.29
287000,0.168,0.286
287500,0.676,0.294
288000,0.492,0.284
288500,0.312,0.268
289000,0.25,0.252
289500,0.446,0.292
290000,0.444,0.264
290500,0.702,0.306
291000,0.502,0.284
291500,0.322,0.264
292000,0.452,0.276
292500,0.51,0.274
293000,0.266,0.26
293500,0.478,0.286
294000,0.284,0.284
294500,0.214,0.256
295000,0.484,0.288
295500,0.308,0.26
296000,0.61,0.27
296500,0.644,0.3
297000,0.378,0.27
297500,0.248,0.29
298000,0.198,0.256
298500,0.364,0.274
299000,0.63,0.298
299500,0.098,0.266
300000,0.302,0.276
300500,0.608,0.3
301000,0.3,0.264
301500,0.488,0.308
302000,0.514,0.27
302500,0.314,0.258
303000,0.524,0.29
303500,0.416,0.3
304000,0.236,0.256
304500,0.372,0.28
305000,0.684,0.324
305500,0.148,0.266
306000,0.626,0.312
306500,0.276,0.25
307000,0.362,0.302
307500,0.146,0.258
308000,0.42,0.302
308500,0.242,0.276
309000,0.722,0.3
309500,0.494,0.29
310000,0.506,0.308
310500,0.482,0.28
311000,0.48,0.288
311500,0.266,0.262
312000,0.578,0.3
312500,0.316,0.298
313000,0.374,0.282
313500,0.43,0.282
314000,0.58,0.286
314500,0.768,0.34
315000,0.176,0.262
315500,0.422,0.276
316000,0.548,0.308
316500,0.402,0.292
317000,0.29,0.24
317500,0.202,0.254
318000,0.618,0.312
318500,0.578,0.3
319000,0.54,0.31
319500,0.412,0.262
320000,0.306,0.29
320500,0.236,0.256
321000,0.352,0.276
321500,0.306,0.254
322000,0.296,0.288
322500,0.504,0.292
323000,-0.186,0.232
323500,0.344,0.28
324000,0.212,0.282
324500,0.37,0.296
325000,0.564,0.294
325500,0.28,0.266
326000,0.446,0.278
326500,0.278,0.268
327000,0.002,0.242
327500,0.128,0.25
328000,0.518,0.26
328500,0.46,0.292
329000,0.444,0.276
329500,0.274,0.27
330000,0.432,0.282
330500,0.548,0.294
331000,0.706,0.308
331500,0.55,0.3
332000,0.308,0.26
332500,0.598,0.292
333000,0.01,0.256
333500,0.494,0.29
334000,0.22,0.26
334500,0.534,0.298
335000,0.56,0.286
335500,0.364,0.276
336000,0.188,0.27
336500,0.718,0.292
337000,0.552,0.304
337500,0.374,0.266
338000,0.43,0.264
338500,0.7,0.318
339000,0.522,0.276
339500,0.446,0.3
340000,0.51,0.286
340500,0.27,0.262
341000,0.71,0.3
341500,0.342,0.272
342000,0.136,0.264
342500,0.494,0.28
343000,0.446,0.302
343500,0.154,0.26
344000,0.264,0.262
344500,0.62,0.328
345000,0.352,0.264
345500,0.362,0.262
346000,0.112,0.274
346500,0.512,0.286
347000,0.662,0.288
347500,0.578,0.294
348000,0.862,0.306
348500,0.182,0.252
349000,0.498,0.282
349500,0.394,0.294
350000,0.22,0.274
350500,0.184,0.264
351000,0.394,0.254
351500,0.606,0.276
352000,0.348,0.284
352500,0.354,0.262
353000,0.41,0.276
353500,0.704,0.28
354000,0.704,0.304
354500,0.448,0.272
355000,0.412,0.276
355500,0.306,0.276
356000,0.67,0.288
356500,0.294,0.274
357000,0.736,0.3
357500,0.512,0.314
358000,0.276,0.286
358500,0.548,0.29
359000,0.538,0.27
359500,0.25,0.284
360000,0.65,0.308
360500,0.308,0.28
361000,0.396,0.304
361500,0.502,0.284
362000,0.268,0.25
362500,0.704,0.318
363000,0.544,0.298
363500,0.704,0.286
364000,0.38,0.298
364500,0.402,0.288
365000,0.228,0.256
365500,0.482,0.29
366000,0.402,0.272
366500,0.518,0.29
367000,0.34,0.288
367500,0.698,0.314
368000,0.41,0.29
368500,0.43,0.282
369000,0.578,0.286
369500,0.468,0.28
370000,0.68,0.308
370500,0.426,0.288
371000,0.646,0.306
371500,0.58,0.284
372000,0.302,0.268
372500,0.282,0.254
373000,0.656,0.292
373500,0.178,0.284
374000,0.778,0.312
374500,0.252,0.294
375000,0.58,0.302
375500,0.646,0.304
376000,0.5,0.276
376500,0.738,0.322
377000,0.67,0.312
377500,0.17,0.264
378000,0.292,0.26
378500,0.424,0.304
379000,0.452,0.248
379500,0.262,0.292
380000,0.442,0.318
380500,0.114,0.254
381000,0.556,0.302
381500,0.426,0.272
382000,0.36,0.27
382500,0.232,0.268
383000,0.424,0.268
383500,0.178,0.264
384000,0.434,0.26
384500,0.434,0.28
385000,0.524,0.3
385500,0.016,0.262
386000,0.226,0.244
386500,0.328,0.272
387000,0.484,0.286
387500,0.664,0.3
388000,0.392,0.284
388500,0.546,0.314
389000,0.322,0.28
389500,0.342,0.282
390000,0.086,0.274
390500,0.846,0.348
391000,0.608,0.302
391500,0.256,0.288
392000,0.362,0.28
392500,0.422,0.276
393000,0.428,0.27
393500,0.24,0.262
394000,0.644,0.292
394500,0.492,0.298
395000,0.848,0.328
395500,0.33,0.27
396000,0.156,0.252
396500,0.396,0.276
397000,-0.018,0.224
397500,0.62,0.294
398000,0.358,0.256
398500,0.374,0.294
399000,0.472,0.29
399500,0.426,0.286
400000,0.422,0.284
400500,0.318,0.272
401000,0.546,0.288
401500,0.32,0.294
402000,0.24,0.266
402500,0.262,0.278
403000,0.636,0.312
403500,0.584,0.308
404000,0.486,0.302
404500,0.438,0.286
405000,0.546,0.284
405500,0.44,0.286
406000,0.306,0.296
406500,0.39,0.28
407000,0.49,0.322
407500,0.372,0.266
408000,0.378,0.272
408500,0.592,0.334
409000,0.09,0.254
409500,0.566,0.282
410000,0.358,0.254
410500,0.462,0.28
411000,0.216,0.256
411500,0.566,0.302
412000,0.562,0.264
412500,0.264,0.29
413000,0.64,0.296
413500,0.572,0.278
414000,0.372,0.274
414500,0.57,0.292
415000,0.214,0.254
415500,0.356,0.266
416000,0.218,0.288
416500,0.656,0.298
417000,0.304,0.284
417500,0.406,0.29
418000,0.872,0.352
418500,0.328,0.256
419000,0.236,0.26
419500,0.446,0.274
420000,0.166,0.256
420500,0.45,0.288
421000,0.184,0.28
421500,0.548,0.294
422000,0.818,0.316
422500,0.198,0.236
423000,0.396,0.274
423500,0.3,0.272
424000,0.656,0.3
424500,0.502,0.286
425000,0.32,0.272
425500,0.774,0.31
426000,0.306,0.26
426500,0.29,0.25
427000,0.234,0.272
427500,0.618,0.296
428000,0.538,0.276
428500,0.484,0.294
429000,0.196,0.282
429500,0.46,0.278
430000,0.506,0.268
430500,0.264,0.3
431000,0.682,0.302
431500,0.358,0.292
432000,0.348,0.282
432500,0.338,0.282
433000,0.438,0.282
433500,0.486,0.302
434000,0.32,0.278
434500,0.574,0.312
435000,0.574,0.278
435500,0.512,0.304
436000,0.586,0.286
436500,0.6,0.298
437000,0.66,0.278
437500,0.324,0.28
438000,0.402,0.272
438500,0.502,0.318
439000,0.74,0.316
439500,0.556,0.302
440000,0.168,0.242
440500,0.526,0.286
441000,0.288,0.31
441500,0.536,0.274
442000,0.496,0.292
442500,0.384,0.272
443000,0.256,0.284
443500,0.514,0.308
444000,0.59,0.3
444500,0.188,0.266
445000,0.712,0.322
445500,0.394,0.286
446000,0.49,0.29
446500,0.066,0.262
447000,0.662,0.316
447500,0.608,0.314
448000,0.428,0.3
448500,0.61,0.284
449000,0.574,0.296
449500,0.374,0.29
450000,0.398,0.284
450500,0.652,0.302
451000,0.246,0.24
451500,0.542,0.304
452000,0.52,0.29
452500,0.278,0.266
453000,0.35,0.27
453500,0.566,0.298
454000,0.328,0.286
454500,0.268,0.274
455000,0.408,0.29
455500,0.7,0.326
456000,0.83,0.318
456500,0.394,0.268
457000,0.51,0.29
457500,0.364,0.26
458000,0.368,0.28
458500,0.158,0.272
459000,0.524,0.306
459500,0.614,0.294
460000,0.426,0.246
460500,0.49,0.264
461000,0.32,0.276
461500,0.382,0.252
462000,0.638,0.308
462500,0.792,0.314
463000,0.528,0.276
463500,0.354,0.254
464000,0.326,0.274
464500,0.534,0.296
465000,0.578,0.284
465500,0.538,0.28
466000,0.522,0.284
466500,0.148,0.244
467000,0.176,0.262
467500,0.478,0.298
468000,0.39,0.276
468500,0.336,0.278
469000,0.4,0.282
469500,0.656,0.31
470000,0.542,0.308
470500,0.524,0.302
471000,0.516,0.314
471500,0.524,0.294
472000,0.448,0.266
472500,0.606,0.288
473000,0.494,0.29
473500,0.456,0.27
474000,0.49,0.27
474500,0.234,0.266
475000,0.364,0.292
475500,0.416,0.304
476000,0.55,0.284
476500,0.432,0.304
477000,0.978,0.322
477500,0.422,0.296
478000,0.642,0.272
478500,0.342,0.288
479000,0.42,0.268
479500,0.172,0.244
480000,0.368,0.282
480500,0.322,0.294
481000,0.588,0.29
481500,0.68,0.304
482000,0.676,0.306
482500,0.222,0.252
483000,0.384,0.274
483500,0.346,0.316
484000,0.236,0.28
484500,0.456,0.292
485000,0.42,0.31
485500,0.27,0.292
486000,-0.088,0.244
486500,0.516,0.29
487000,0.258,0.27
487500,0.618,0.304
488000,0.362,0.286
488500,0.444,0.302
489000,0.426,0.302
489500,0.242,0.278
490000,0.294,0.248
490500,0.454,0.302
491000,0.274,0.286
491500,0.31,0.27
492000,0.2,0.262
492500,0.234,0.274
493000,0.442,0.294
493500,0.456,0.28
494000,0.442,0.27
494500,0.234,0.256
495000,0.384,0.258
495500,0.186,0.264
496000,0.394,0.272
496500,0.702,0.308
497000,0.338,0.292
497500,0.29,0.24
498000,0.454,0.286
498500,0.204,0.262
499000,0.43,0.288
499500,0.454,0.268
500000,0.352,0.27
500500,0.148,0.246
501000,0.348,0.286
501500,0.308,0.248
502000,0.64,0.3
502500,0.462,0.272
503000,0.382,0.294
503500,0.072,0.242
504000,0.566,0.304
504500,0.406,0.284
505000,0.45,0.294
505500,0.672,0.278
506000,0.466,0.304
506500,0.222,0.266
507000,0.496,0.278
507500,0.164,0.258
508000,0.406,0.286
508500,0.422,0.282
509000,0.704,0.292
509500,0.58,0.306
510000,0.41,0.302
510500,0.3,0.29
511000,0.358,0.29
511500,0.214,0.26
512000,0.684,0.304
512500,0.436,0.294
513000,0.44,0.288
513500,0.53,0.292
514000,0.246,0.262
514500,0.222,0.264
515000,0.41,0.268
515500,0.228,0.246
516000,0.402,0.264
516500,0.408,0.272
517000,0.614,0.298
517500,0.64,0.318
518000,0.526,0.282
518500,0.572,0.278
519000,0.474,0.29
519500,0.482,0.286
520000,0.342,0.284
520500,0.716,0.306
521000,-0.012,0.232
521500,0.496,0.298
522000,0.222,0.272
522500,0.256,0.272
523000,0.326,0.292
523500,0.392,0.294
524000,0.426,0.278
524500,0.49,0.312
525000,0.656,0.32
525500,0.556,0.32
526000,0.114,0.266
526500,0.586,0.298
527000,0.336,0.248
527500,0.192,0.268
528000,0.352,0.264
528500,0.504,0.296
529000,0.372,0.282
529500,0.51,0.316
530000,0.194,0.27
530500,0.564,0.314
531000,0.602,0.322
531500,0.472,0.298
532000,0.27,0.258
532500,0.296,0.258
533000,0.508,0.294
533500,0.556,0.29
534000,0.058,0.248
534500,0.476,0.25
535000,0.578,0.324
535500,0.774,0.32
536000,0.622,0.32
536500,0.362,0.284
537000,0.31,0.272
537500,0.422,0.278
538000,0.764,0.312
538500,0.384,0.284
539000,0.232,0.268
539500,0.652,0.312
540000,0.508,0.294
540500,0.61,0.298
541000,0.372,0.278
541500,0.616,0.294
542000,0.386,0.296
542500,0.448,0.3
543000,0.29,0.29
543500,0.52,0.258
544000,0.418,0.306
544500,0.8,0.326
545000,0.408,0.274
545500,0.34,0.254
546000,0.448,0.286
546500,0.458,0.296
547000,0.476,0.284
547500,0.46,0.284
548000,0.394,0.286
548500,0.4,0.286
549000,0.694,0.308
549500,0.776,0.324
550000,0.564,0.292
550500,0.714,0.332
551000,0.806,0.32
551500,0.618,0.312
552000,0.408,0.294
552500,0.19,0.27
553000,0.288,0.286
553500,0.366,0.278
554000,0.39,0.272
554500,0.694,0.298
555000,0.292,0.284
555500,0.526,0.3
556000,0.472,0.294
556500,0.368,0.298
557000,0.592,0.286
557500,0.336,0.268
558000,0.594,0.274
558500,0.246,0.26
559000,0.448,0.29
559500,0.656,0.296
560000,0.186,0.28
560500,0.308,0.272
561000,0.562,0.294
561500,0.646,0.29
562000,0.544,0.292
562500,0.41,0.28
563000,0.284,0.262
563500,0.506,0.296
564000,0.682,0.298
564500,0.17,0.272
565000,0.398,0.294
565500,0.478,0.278
566000,0.436,0.284
566500,0.546,0.27
567000,0.506,0.296
567500,0.25,0.268
568000,0.258,0.288
568500,0.5,0.312
569000,0.286,0.276
569500,0.286,0.264
570000,0.442,0.3
570500,0.368,0.288
571000,0.4,0.278
571500,0.652,0.276
572000,0.284,0.262
572500,0.382,0.282
573000,0.488,0.3
573500,0.396,0.25
574000,0.42,0.262
574500,0.498,0.288
575000,0.188,0.27
575500,0.568,0.286
576000,0.332,0.256
576500,0.236,0.248
577000,0.318,0.276
577500,0.492,0.3
578000,0.464,0.302
578500,0.462,0.282
579000,0.48,0.28
579500,0.53,0.296
580000,0.526,0.3
580500,0.522,0.292
581000,0.328,0.274
581500,0.42,0.32
582000,0.416,0.282
582500,0.582,0.32
583000,0.242,0.26
583500,0.664,0.326
584000,0.638,0.298
584500,0.52,0.276
585000,0.32,0.306
585500,0.452,0.276
586000,0.3,0.326
586500,0.28,0.282
587000,0.608,0.312
587500,0.352,0.304
588000,0.454,0.292
588500,0.43,0.298
589000,0.28,0.276
589500,0.498,0.27
590000,0.406,0.302
590500,0.292,0.266
591000,0.53,0.29
591500,0.486,0.312
592000,0.22,0.254
592500,0.828,0.326
593000,0.552,0.268
593500,0.512,0.302
594000,0.262,0.29
594500,0.258,0.248
595000,0.46,0.276
595500,0.304,0.29
596000,0.656,0.306
596500,0.428,0.3
597000,0.334,0.276
597500,0.53,0.292
598000,0.368,0.276
598500,0.356,0.28
599000,0.454,0.27
599500,0.464,0.248
600000,0.224,0.262
600500,0.672,0.3
601000,0.27,0.264
601500,0.658,0.312
602000,0.192,0.256
602500,0.41,0.282
603000,0.588,0.274
603500,0.398,0.28
604000,0.202,0.29
604500,0.378,0.282
605000,0.38,0.264
605500,0.484,0.308
606000,0.422,0.288
606500,0.366,0.292
607000,0.178,0.25
607500,0.574,0.328
608000,0.516,0.284
608500,0.574,0.288
609000,0.324,0.286
609500,0.856,0.302
610000,0.344,0.294
610500,0.646,0.332
611000,0.52,0.294
611500,0.576,0.31
612000,0.584,0.298
612500,0.616,0.298
613000,0.538,0.288
613500,0.272,0.28
614000,0.254,0.298
614500,0.806,0.32
615000,0.362,0.294
615500,0.46,0.272
616000,0.602,0.3
616500,0.384,0.268
617000,0.494,0.294
617500,0.502,0.274
618000,0.474,0.28
618500,0.22,0.266
619000,0.446,0.294
619500,0.402,0.272
620000,0.236,0.258
620500,0.678,0.286
621000,0.446,0.282
621500,0.706,0.312
622000,0.414,0.27
622500,0.322,0.292
623000,0.086,0.266
623500,0.322,0.26
624000,0.12,0.244
624500,0.292,0.282
625000,0.378,0.28
625500,0.37,0.276
626000,0.252,0.27
626500,0.552,0.298
627000,0.57,0.292
627500,0.228,0.274
628000,0.7,0.312
628500,0.262,0.252
629000,0.558,0.31
629500,0.356,0.28
630000,0.328,0.266
630500,0.118,0.25
631000,0.348,0.3
631500,0.658,0.322
632000,0.054,0.278
632500,0.534,0.284
